0.484729, -0.178458
-1.660575, -0.511580
-1.076357, 0.059524
-1.021506, -1.188940
0.523952, 0.064508
-0.336112, -0.418460
0.144188, -1.006749
0.332345, -0.866190
1.499718, -0.022628
-0.461680, 1.356257
-1.400982, 0.548464
-0.097569, 0.976396
1.499718, -0.022628
-0.216041, -1.222105
1.499718, -0.022628
0.735084, -0.019580
1.077163, -0.019449
1.499718, -0.022628
1.499718, -0.022628
0.894075, 1.018169
0.300238, -0.548537
1.499718, -0.022628
1.499718, -0.022628
0.065722, 1.060092
-0.232291, -0.090661
-0.181562, 0.230575
1.499718, -0.022628
0.341626, -0.703093
-0.122734, -1.230441
0.010729, 0.278764
0.682756, -0.344382
0.523355, -0.630782
-0.070813, -0.584913
-0.638548, -0.789390
0.513105, -1.166087
-0.159184, -1.458136
0.693376, -0.145365
-1.272655, 0.998555
-1.028762, 1.781414
0.110003, 0.295612
0.049674, -0.608901
-1.943745, -0.817228
-1.245090, -1.224928
-0.470936, -1.215341
1.119951, -0.324207
-1.010009, 0.003181
0.317544, 0.917529
0.212809, -0.853279
0.085507, 1.125920
-0.280382, 1.687064
0.977465, -0.638738
0.937289, 0.545470
0.816539, -0.119057
0.168966, -0.453737
1.267311, 0.063827
1.326397, -0.294527
-1.089612, 0.061548
1.499718, -0.022628
1.499718, -0.022628
-0.547121, 1.419881
-1.429492, -1.408547
-1.090954, -0.047959
-1.723078, 0.487932
-1.974468, -0.186941
0.691924, 0.818396
0.655262, 1.422092
-1.254593, 0.188942
1.326397, -0.294527
1.225649, -0.341879
1.077163, -0.019449
1.286434, -0.090162
0.597700, -0.312833
0.650700, 0.878425
0.771403, -0.328936
0.747211, -0.642471
1.499718, -0.022628
1.267311, 0.063827
0.466924, -0.266934
1.499718, -0.022628
1.499718, -0.022628
0.934610, -0.597328
0.222415, 0.775233
1.136965, 0.218283
1.098553, 0.335595
-1.386197, 0.790285
1.499718, -0.022628
1.499718, -0.022628
0.890505, 0.900194
1.499718, -0.022628
1.326397, -0.294527
1.499718, -0.022628
1.499718, -0.022628
1.499718, -0.022628
1.326397, -0.294527
1.499718, -0.022628
1.035111, 0.772942
1.499718, -0.022628
0.960495, -0.574937
1.199464, 0.268986
0.226978, 1.318900
-0.030104, -0.376446
1.499718, -0.022628
0.824021, 1.150324
-0.155348, 1.676088
0.655262, 1.422092
-0.354897, -1.307814
1.035111, 0.772942
