-0.158544, 0.259854, -0.900384, 0.307233
-1.540487, -0.604022, 1.455746, 0.148644
1.267311, 0.063827, 0.110170, -0.307287
-1.464336, 0.904325, -1.424163, 0.272641
-0.157775, -1.085281, 0.444701, 0.030225
0.167960, 1.515310, 0.310830, 0.340924
-0.841381, 1.240973, 0.407837, -1.307264
-1.353179, -0.042504, -1.103725, 1.221404
-1.298848, -0.142976, -1.328744, 0.103799
-0.544560, -1.291930, -1.351445, 0.136851
-2.040146, 0.014196, 1.392397, 0.371910
0.057777, -0.363760, -0.075368, 1.148329
-0.180077, -0.801569, 0.231143, -0.707609
-0.470376, -1.292006, -0.882403, 0.441653
-1.089443, -1.389290, -1.239820, -0.071703
-0.891738, -0.049153, 1.235686, 0.928315
-1.908027, -0.113528, 0.136434, -0.318446
0.083271, -1.161257, -0.373242, 0.314048
-0.915015, -0.283802, 0.543271, 0.436264
-1.338498, -0.921945, -0.459691, -1.381184
0.246478, -1.429649, -0.052618, 0.779164
-2.769344, 0.308848, 0.229315, -0.412611
-1.542726, 1.364099, 0.679016, -0.892832
-2.793750, 0.150455, 0.024284, -0.361187
-1.692125, 0.275416, 0.533844, 0.101133
-0.584520, 0.731795, -1.605854, -1.275196
-0.913421, -0.545160, 0.556301, 0.812095
0.566231, -0.775048, -0.184811, 0.356098
-0.265467, -0.040053, 1.481256, -1.187976
-1.483451, -0.723901, 1.445063, -0.269856
0.686426, -0.894188, 0.142330, 0.600756
-0.329016, -0.593485, 0.449861, -0.600363
0.113066, 1.288338, -0.528704, 0.309505
-0.463673, -0.592576, 0.277360, -1.019660
0.466924, -0.266934, 0.873587, -0.980225
-1.193440, 0.227229, -1.235779, 0.625251
-0.729467, -1.623828, -0.215303, -0.036405
-1.764871, -0.005988, -1.103132, 0.601839
-0.802635, 1.070954, -1.303144, 0.361949
-0.588577, -1.492810, 1.210429, -0.102623
-0.397086, 0.882540, 0.278411, -0.493171
0.764232, -0.226269, 0.269853, -0.212674
0.976272, -0.191622, 0.147360, -0.128350
0.354241, -0.129333, 0.034482, 1.017654
0.355008, 1.713706, -0.327767, 0.180619
0.616031, 1.146024, 0.480765, 0.568134
-0.020771, 1.065177, 0.910380, 0.403111
1.499718, -0.022628, 0.018349, -0.143469
0.401466, 1.153503, 0.868226, 0.294217
1.326397, -0.294527, -0.117680, -0.152956
0.572227, 0.775405, 0.535447, 0.053280
0.978451, -0.077967, 0.522781, -0.820792
1.499718, -0.022628, 0.018349, -0.143469
0.034976, -0.117679, 0.587639, 0.978465
0.903842, -0.291348, 0.633383, -0.645210
-0.058544, 1.760576, -1.014680, -0.080978
0.655262, 1.422092, 0.139923, 0.692589
-0.251318, 0.588220, -1.139953, 0.580920
1.499718, -0.022628, 0.018349, -0.143469
0.824021, 1.150324, 0.117163, 0.786471
0.226978, 1.318900, -0.602108, 0.458820
-1.920336, 0.045128, 1.502910, 0.381770
0.246478, -1.429649, -0.052618, 0.779164
0.824021, 1.150324, 0.117163, 0.786471
0.390805, -0.380225, 0.646114, -0.857259
-0.033825, 0.268994, 0.257917, -1.260421
0.484707, 0.183977, 0.127103, 0.923616
-0.883255, 0.949442, -1.203087, 0.188122
1.225649, -0.341879, 0.024543, 0.139358
0.619406, 0.048625, 0.304771, -0.360511
-0.616377, -0.993790, 0.313715, -0.579244
1.078213, -0.591387, -0.037082, 0.129505
0.101212, 1.445118, 0.400536, -0.217754
-0.641217, -0.745283, -1.004495, 0.199376
-0.750482, 0.378141, 0.111380, 1.355509
-1.234103, 0.627296, 0.513801, -0.030840
-0.662099, -1.408264, 0.784289, -0.088860
0.197960, -1.231262, -0.291845, 0.666289
-1.789686, -1.061107, 0.226733, -1.227857
-0.872153, -0.506448, -0.963114, -0.638798
-2.647991, 0.314401, -0.390550, -0.295822
-1.398686, 0.643405, 0.812058, 0.098028
-0.840416, 1.180250, 1.437849, -0.550350
0.761289, -0.869227, -0.074296, 0.308809
-1.170977, -0.175499, -0.475300, -0.994043
-0.385431, -1.209177, -0.112742, 0.173883
-2.033362, 0.557519, 0.135139, -0.202306
-0.776848, 0.902380, 1.148684, 0.413958
0.246478, -1.429649, -0.052618, 0.779164
1.071869, -0.082683, 0.708208, -0.715409
-0.891290, -0.011440, -0.879943, 1.334633
-1.313515, 0.484096, -1.503517, -0.062794
-0.177175, -1.151118, 0.049227, 0.497435
0.631485, -0.661282, -0.918631, -0.198831
0.074998, -0.966655, 1.099682, -0.180562
-0.066663, 1.797735, -0.260442, -0.243488
-2.924602, 0.156631, -0.091857, -0.375786
-2.646653, 0.280705, -1.073951, -0.137148
0.484729, -0.178458, -0.025598, -0.498368
-1.660575, -0.511580, -0.497770, -0.076895
-1.076357, 0.059524, -0.145005, -0.068166
-1.021506, -1.188940, 0.859577, 0.102022
0.523952, 0.064508, 0.508196, 0.011488
-0.336112, -0.418460, 0.240331, 1.338906
0.144188, -1.006749, -1.208377, -0.031246
0.332345, -0.866190, -0.769688, 0.036258
1.499718, -0.022628, 0.018349, -0.143469
-0.461680, 1.356257, -0.462567, -0.048417
-1.400982, 0.548464, 1.377759, 0.285014
-0.097569, 0.976396, 0.901128, 0.318293
1.499718, -0.022628, 0.018349, -0.143469
-0.216041, -1.222105, 1.136872, -0.001625
1.499718, -0.022628, 0.018349, -0.143469
0.735084, -0.019580, 0.656144, -0.739092
1.077163, -0.019449, 0.769412, -0.635724
1.499718, -0.022628, 0.018349, -0.143469
1.499718, -0.022628, 0.018349, -0.143469
0.894075, 1.018169, 0.098957, 0.414275
0.300238, -0.548537, 0.917817, -0.417829
1.499718, -0.022628, 0.018349, -0.143469
1.499718, -0.022628, 0.018349, -0.143469
0.065722, 1.060092, -1.000278, -0.510517
-0.232291, -0.090661, 0.505411, 0.924331
-0.181562, 0.230575, 1.040695, 0.240760
1.499718, -0.022628, 0.018349, -0.143469
0.341626, -0.703093, 1.158601, -0.368457
-0.122734, -1.230441, 1.059763, -0.199006
0.010729, 0.278764, 0.241144, 1.530697
0.682756, -0.344382, -0.315809, -0.382496
0.523355, -0.630782, 0.393811, 0.142461
-0.070813, -0.584913, 1.112882, -1.012070
-0.638548, -0.789390, -0.060105, 0.964102
0.513105, -1.166087, 0.006301, 0.591270
-0.159184, -1.458136, -0.209809, 0.576245
0.693376, -0.145365, -0.818998, -0.376221
-1.272655, 0.998555, -1.408144, -0.138553
-1.028762, 1.781414, -0.732478, -0.964795
0.110003, 0.295612, -0.071590, 1.247706
0.049674, -0.608901, -1.270195, -0.546727
-1.943745, -0.817228, 0.269665, -0.603284
-1.245090, -1.224928, -1.476479, -0.330057
-0.470936, -1.215341, 1.215957, -0.189473
1.119951, -0.324207, -0.484456, -0.264364
-1.010009, 0.003181, -0.653412, 1.215621
0.317544, 0.917529, 0.215179, 0.905480
0.212809, -0.853279, -1.143468, -0.169619
0.085507, 1.125920, -0.179752, -0.027745
-0.280382, 1.687064, -1.389935, -0.203340
0.977465, -0.638738, 0.105140, 0.421819
0.937289, 0.545470, -0.612008, -0.854704
0.816539, -0.119057, -0.644598, -0.565086
0.168966, -0.453737, 0.270859, -0.979620
1.267311, 0.063827, 0.110170, -0.307287
1.326397, -0.294527, -0.117680, -0.152956
-1.089612, 0.061548, 0.802506, 0.558619
1.499718, -0.022628, 0.018349, -0.143469
1.499718, -0.022628, 0.018349, -0.143469
-0.547121, 1.419881, -1.711390, -0.318209
-1.429492, -1.408547, -0.872813, -0.733440
-1.090954, -0.047959, 1.445272, 0.836804
-1.723078, 0.487932, -0.599240, -0.949928
-1.974468, -0.186941, -0.094002, 0.481226
0.691924, 0.818396, 0.155086, -0.089786
0.655262, 1.422092, 0.139923, 0.692589
-1.254593, 0.188942, 1.664414, -0.121257
1.326397, -0.294527, -0.117680, -0.152956
1.225649, -0.341879, 0.024543, 0.139358
1.077163, -0.019449, 0.769412, -0.635724
1.286434, -0.090162, 0.320747, -0.441491
0.597700, -0.312833, -1.102739, -0.339533
0.650700, 0.878425, -0.018865, 0.776984
0.771403, -0.328936, -0.258891, -0.146821
0.747211, -0.642471, 0.438534, 0.019907
1.499718, -0.022628, 0.018349, -0.143469
1.267311, 0.063827, 0.110170, -0.307287
0.466924, -0.266934, 0.873587, -0.980225
1.499718, -0.022628, 0.018349, -0.143469
1.499718, -0.022628, 0.018349, -0.143469
0.934610, -0.597328, 0.061732, 0.318295
0.222415, 0.775233, -0.760897, 0.543215
1.136965, 0.218283, -0.538447, -0.552013
1.098553, 0.335595, 0.132930, -0.401169
-1.386197, 0.790285, 0.110995, 0.146567
1.499718, -0.022628, 0.018349, -0.143469
1.499718, -0.022628, 0.018349, -0.143469
0.890505, 0.900194, -0.138272, 0.205848
1.499718, -0.022628, 0.018349, -0.143469
1.326397, -0.294527, -0.117680, -0.152956
1.499718, -0.022628, 0.018349, -0.143469
1.499718, -0.022628, 0.018349, -0.143469
1.499718, -0.022628, 0.018349, -0.143469
1.326397, -0.294527, -0.117680, -0.152956
1.499718, -0.022628, 0.018349, -0.143469
1.035111, 0.772942, 0.092759, 0.459464
1.499718, -0.022628, 0.018349, -0.143469
0.960495, -0.574937, 0.136136, 0.317929
1.199464, 0.268986, -0.449342, -0.655440
0.226978, 1.318900, -0.602108, 0.458820
-0.030104, -0.376446, 0.148781, 1.393972
1.499718, -0.022628, 0.018349, -0.143469
0.824021, 1.150324, 0.117163, 0.786471
-0.155348, 1.676088, 0.746149, -0.221837
0.655262, 1.422092, 0.139923, 0.692589
-0.354897, -1.307814, -0.209247, -0.253425
1.035111, 0.772942, 0.092759, 0.459464
