-0.397086, 0.882540, 0.278411
0.764232, -0.226269, 0.269853
0.976272, -0.191622, 0.147360
0.354241, -0.129333, 0.034482
0.355008, 1.713706, -0.327767
0.616031, 1.146024, 0.480765
-0.020771, 1.065177, 0.910380
1.499718, -0.022628, 0.018349
0.401466, 1.153503, 0.868226
1.326397, -0.294527, -0.117680
0.572227, 0.775405, 0.535447
0.978451, -0.077967, 0.522781
1.499718, -0.022628, 0.018349
0.034976, -0.117679, 0.587639
0.903842, -0.291348, 0.633383
-0.058544, 1.760576, -1.014680
0.655262, 1.422092, 0.139923
-0.251318, 0.588220, -1.139953
1.499718, -0.022628, 0.018349
0.824021, 1.150324, 0.117163
0.226978, 1.318900, -0.602108
-1.920336, 0.045128, 1.502910
0.246478, -1.429649, -0.052618
0.824021, 1.150324, 0.117163
0.390805, -0.380225, 0.646114
-0.033825, 0.268994, 0.257917
0.484707, 0.183977, 0.127103
-0.883255, 0.949442, -1.203087
1.225649, -0.341879, 0.024543
0.619406, 0.048625, 0.304771
-0.616377, -0.993790, 0.313715
1.078213, -0.591387, -0.037082
0.101212, 1.445118, 0.400536
-0.641217, -0.745283, -1.004495
-0.750482, 0.378141, 0.111380
-1.234103, 0.627296, 0.513801
-0.662099, -1.408264, 0.784289
0.197960, -1.231262, -0.291845
-1.789686, -1.061107, 0.226733
-0.872153, -0.506448, -0.963114
-2.647991, 0.314401, -0.390550
-1.398686, 0.643405, 0.812058
-0.840416, 1.180250, 1.437849
0.761289, -0.869227, -0.074296
-1.170977, -0.175499, -0.475300
-0.385431, -1.209177, -0.112742
-2.033362, 0.557519, 0.135139
-0.776848, 0.902380, 1.148684
0.246478, -1.429649, -0.052618
1.071869, -0.082683, 0.708208
-0.891290, -0.011440, -0.879943
-1.313515, 0.484096, -1.503517
-0.177175, -1.151118, 0.049227
0.631485, -0.661282, -0.918631
0.074998, -0.966655, 1.099682
-0.066663, 1.797735, -0.260442
-2.924602, 0.156631, -0.091857
-2.646653, 0.280705, -1.073951
0.484729, -0.178458, -0.025598
-1.660575, -0.511580, -0.497770
-1.076357, 0.059524, -0.145005
-1.021506, -1.188940, 0.859577
0.523952, 0.064508, 0.508196
-0.336112, -0.418460, 0.240331
0.144188, -1.006749, -1.208377
0.332345, -0.866190, -0.769688
1.499718, -0.022628, 0.018349
-0.461680, 1.356257, -0.462567
-1.400982, 0.548464, 1.377759
-0.097569, 0.976396, 0.901128
1.499718, -0.022628, 0.018349
-0.216041, -1.222105, 1.136872
1.499718, -0.022628, 0.018349
0.735084, -0.019580, 0.656144
1.077163, -0.019449, 0.769412
1.499718, -0.022628, 0.018349
1.499718, -0.022628, 0.018349
0.894075, 1.018169, 0.098957
0.300238, -0.548537, 0.917817
1.499718, -0.022628, 0.018349
1.499718, -0.022628, 0.018349
0.065722, 1.060092, -1.000278
-0.232291, -0.090661, 0.505411
-0.181562, 0.230575, 1.040695
1.499718, -0.022628, 0.018349
0.341626, -0.703093, 1.158601
-0.122734, -1.230441, 1.059763
0.010729, 0.278764, 0.241144
0.682756, -0.344382, -0.315809
0.523355, -0.630782, 0.393811
-0.070813, -0.584913, 1.112882
-0.638548, -0.789390, -0.060105
0.513105, -1.166087, 0.006301
-0.159184, -1.458136, -0.209809
0.693376, -0.145365, -0.818998
-1.272655, 0.998555, -1.408144
-1.028762, 1.781414, -0.732478
0.110003, 0.295612, -0.071590
0.049674, -0.608901, -1.270195
-1.943745, -0.817228, 0.269665
-1.245090, -1.224928, -1.476479
-0.470936, -1.215341, 1.215957
1.119951, -0.324207, -0.484456
-1.010009, 0.003181, -0.653412
0.317544, 0.917529, 0.215179
0.212809, -0.853279, -1.143468
0.085507, 1.125920, -0.179752
-0.280382, 1.687064, -1.389935
0.977465, -0.638738, 0.105140
0.937289, 0.545470, -0.612008
0.816539, -0.119057, -0.644598
0.168966, -0.453737, 0.270859
1.267311, 0.063827, 0.110170
1.326397, -0.294527, -0.117680
-1.089612, 0.061548, 0.802506
1.499718, -0.022628, 0.018349
1.499718, -0.022628, 0.018349
-0.547121, 1.419881, -1.711390
-1.429492, -1.408547, -0.872813
-1.090954, -0.047959, 1.445272
-1.723078, 0.487932, -0.599240
-1.974468, -0.186941, -0.094002
0.691924, 0.818396, 0.155086
0.655262, 1.422092, 0.139923
-1.254593, 0.188942, 1.664414
1.326397, -0.294527, -0.117680
1.225649, -0.341879, 0.024543
1.077163, -0.019449, 0.769412
1.286434, -0.090162, 0.320747
0.597700, -0.312833, -1.102739
0.650700, 0.878425, -0.018865
0.771403, -0.328936, -0.258891
0.747211, -0.642471, 0.438534
1.499718, -0.022628, 0.018349
1.267311, 0.063827, 0.110170
0.466924, -0.266934, 0.873587
1.499718, -0.022628, 0.018349
1.499718, -0.022628, 0.018349
0.934610, -0.597328, 0.061732
0.222415, 0.775233, -0.760897
1.136965, 0.218283, -0.538447
1.098553, 0.335595, 0.132930
-1.386197, 0.790285, 0.110995
1.499718, -0.022628, 0.018349
1.499718, -0.022628, 0.018349
0.890505, 0.900194, -0.138272
1.499718, -0.022628, 0.018349
1.326397, -0.294527, -0.117680
1.499718, -0.022628, 0.018349
1.499718, -0.022628, 0.018349
1.499718, -0.022628, 0.018349
1.326397, -0.294527, -0.117680
1.499718, -0.022628, 0.018349
1.035111, 0.772942, 0.092759
1.499718, -0.022628, 0.018349
0.960495, -0.574937, 0.136136
1.199464, 0.268986, -0.449342
0.226978, 1.318900, -0.602108
-0.030104, -0.376446, 0.148781
1.499718, -0.022628, 0.018349
0.824021, 1.150324, 0.117163
-0.155348, 1.676088, 0.746149
0.655262, 1.422092, 0.139923
-0.354897, -1.307814, -0.209247
1.035111, 0.772942, 0.092759
