0.283883, -0.179673, -1.481119, -0.721625, -0.414006, 0.663106, 0.251163, 0.943761, -0.254113
-1.182648, -1.215541, -0.789035, -0.616263, 0.527749, 0.130069, 0.177269, -0.612214, 0.057687
1.326397, -0.294527, -0.117680, -0.152956, 0.225508, -0.038852, -0.637491, -0.109853, 0.149329
1.233091, -0.286191, -0.040571, 0.044425, -0.148378, -0.183045, -0.115661, -0.186086, 0.108175
0.357458, -1.001725, -0.230358, 0.332915, 0.470342, 0.918150, 0.116480, -0.218324, 0.072109
0.926896, -0.160511, -0.269625, -0.594420, 0.731838, 0.134938, -0.598151, -0.393370, -0.263121
-0.826190, -0.683657, 0.460353, 0.823293, -0.494972, 0.572563, -0.567936, 0.987028, -0.090433
0.523767, 1.441939, -0.350527, 0.274500, -0.061259, 0.787370, -0.098642, -0.485576, -0.239883
-1.093097, -0.012872, 1.585581, -0.124697, 0.157733, -0.533767, 0.345032, -0.526689, -0.154841
0.513105, -1.166087, 0.006301, 0.591270, 0.380020, 0.466457, 0.074150, -0.024109, 0.130875
0.804144, -0.910637, -0.030888, 0.412333, 0.306271, 0.351798, -0.216477, 0.077631, -0.261641
-0.857035, -1.475745, -1.331641, 0.092115, 0.081551, -0.544582, 0.084754, 0.617449, 0.026039
0.793736, 0.083543, -0.493548, -0.828745, 0.858073, 0.641123, -0.401031, -0.397306, -0.039321
0.357342, -0.511015, 0.373680, 0.472310, 0.110599, 0.290753, -0.424969, 0.298010, -0.884212
-1.785646, -0.133073, 0.241341, -0.117729, 0.169144, 0.896080, -0.433380, -0.361872, -0.570977
0.537517, -1.174200, -0.089808, 0.600227, 0.176554, 0.255903, -0.461111, -0.090324, -0.226594
1.326397, -0.294527, -0.117680, -0.152956, 0.225508, -0.038852, -0.637491, -0.109853, 0.149329
0.025075, -0.804695, -0.461241, 0.164388, 0.333670, -0.296506, 1.289673, 0.093508, 0.066424
0.032481, -0.891154, -1.321891, -0.180533, -0.278922, -0.337771, -0.022120, 0.451426, 0.183112
-1.493804, 0.600632, 0.305400, -0.859416, 1.089107, 0.577785, -0.129898, -0.611343, 0.486372
0.350846, 0.216127, -1.807450, -1.154641, -0.500896, 0.309240, 0.404890, 0.523362, -0.052680
-0.158544, 0.259854, -0.900384, 0.307233, 0.083316, 0.906649, -0.751848, -0.639056, -0.182710
-1.540487, -0.604022, 1.455746, 0.148644, 0.473859, -0.278193, -0.369622, -0.364005, -0.284398
1.267311, 0.063827, 0.110170, -0.307287, 0.472319, -0.375683, 0.314259, 0.067290, 0.113048
-1.464336, 0.904325, -1.424163, 0.272641, -0.030183, 0.246350, 0.434709, 0.250444, 0.602073
-0.157775, -1.085281, 0.444701, 0.030225, 0.900028, -0.330509, -0.353276, 0.128403, -0.895883
0.167960, 1.515310, 0.310830, 0.340924, 0.888316, -0.646010, 0.065601, 0.162679, 0.152898
-0.841381, 1.240973, 0.407837, -1.307264, 0.134532, -0.608633, 0.281530, 0.069414, -0.243333
-1.353179, -0.042504, -1.103725, 1.221404, -0.409773, -0.201951, -0.199011, 0.379254, 0.661711
-1.298848, -0.142976, -1.328744, 0.103799, 0.563152, -0.664872, -0.141413, 0.022874, -0.922848
-0.544560, -1.291930, -1.351445, 0.136851, -0.306699, 0.128308, 0.170664, -0.520964, 0.064713
-2.040146, 0.014196, 1.392397, 0.371910, 0.460741, -0.036703, -0.485619, 0.423763, 0.535624
0.057777, -0.363760, -0.075368, 1.148329, 0.030415, 0.199391, -0.717933, -0.201928, 0.442701
-0.180077, -0.801569, 0.231143, -0.707609, -1.308595, -0.132879, 0.459770, 0.891632, -0.598440
-0.470376, -1.292006, -0.882403, 0.441653, -0.210657, 0.038628, -0.125759, 0.639815, 0.750477
-1.089443, -1.389290, -1.239820, -0.071703, 0.572531, -0.833115, 0.270040, 0.702871, 0.065959
-0.891738, -0.049153, 1.235686, 0.928315, -0.913541, 0.266158, 0.159575, -0.047236, -0.106667
-1.908027, -0.113528, 0.136434, -0.318446, -0.766036, 1.206414, -0.260906, -0.658802, 0.391450
0.083271, -1.161257, -0.373242, 0.314048, 0.389307, -0.312171, -0.217590, 0.101565, -0.210518
-0.915015, -0.283802, 0.543271, 0.436264, 0.910217, -0.312495, -0.636465, 0.371521, -1.142062
-1.338498, -0.921945, -0.459691, -1.381184, -0.166999, 0.546250, -0.425938, 0.534328, -0.094993
0.246478, -1.429649, -0.052618, 0.779164, 0.250304, 0.370561, -0.170485, -0.192063, 0.165922
-2.769344, 0.308848, 0.229315, -0.412611, 0.309165, 0.505674, -0.170672, -0.008639, 0.278884
-1.542726, 1.364099, 0.679016, -0.892832, 0.036368, -0.402929, 0.458760, -0.263544, 0.492673
-2.793750, 0.150455, 0.024284, -0.361187, -0.164450, -0.189477, -0.155649, 0.147960, -0.042893
-1.692125, 0.275416, 0.533844, 0.101133, -0.927534, -0.555449, 0.842360, -0.146960, 0.001905
-0.584520, 0.731795, -1.605854, -1.275196, 0.781581, -0.169933, -0.208768, 0.137282, -0.193788
-0.913421, -0.545160, 0.556301, 0.812095, 0.974144, -0.335907, -0.273998, -0.055101, -0.785156
0.566231, -0.775048, -0.184811, 0.356098, -0.016352, 0.724419, 0.314197, -0.177261, -0.472600
-0.265467, -0.040053, 1.481256, -1.187976, 0.421597, -0.241886, 0.192630, 0.440912, 0.065775
-1.483451, -0.723901, 1.445063, -0.269856, 0.645507, -0.097642, -0.259184, -0.005207, 0.208320
0.686426, -0.894188, 0.142330, 0.600756, 0.135851, 0.418159, 0.840614, 0.067613, 0.054673
-0.329016, -0.593485, 0.449861, -0.600363, -0.270439, 1.592706, 0.674816, 0.226444, -0.611414
0.113066, 1.288338, -0.528704, 0.309505, 0.300265, 0.607369, -0.948391, 0.945231, 0.518264
-0.463673, -0.592576, 0.277360, -1.019660, -0.763539, 0.022309, 0.679784, 0.255096, -0.617792
0.466924, -0.266934, 0.873587, -0.980225, 0.216204, -0.269671, -0.547829, -0.333334, 0.690009
-1.193440, 0.227229, -1.235779, 0.625251, -0.047765, -0.372467, -0.325529, -0.447633, 0.114367
-0.729467, -1.623828, -0.215303, -0.036405, -0.868690, -0.135322, -0.175063, 0.254513, 0.738158
-1.764871, -0.005988, -1.103132, 0.601839, 0.547679, 0.114903, -0.137228, -0.141878, -0.132195
-0.802635, 1.070954, -1.303144, 0.361949, -0.482708, 0.650760, 0.620827, -0.137962, -0.326361
-0.588577, -1.492810, 1.210429, -0.102623, -0.472554, 0.473422, -0.374055, -0.262804, 0.200117
-0.397086, 0.882540, 0.278411, -0.493171, 0.004468, 0.268687, -0.284389, 1.212972, 0.426389
0.764232, -0.226269, 0.269853, -0.212674, 0.936191, -0.535334, 0.713959, -0.104488, -0.334810
0.976272, -0.191622, 0.147360, -0.128350, 0.546068, -0.261025, 0.604885, -0.034449, 0.505564
0.354241, -0.129333, 0.034482, 1.017654, 0.148623, 0.271675, -0.384463, 0.047045, -0.220299
0.355008, 1.713706, -0.327767, 0.180619, 0.083854, 0.954057, -0.099006, -0.190761, 0.127052
0.616031, 1.146024, 0.480765, 0.568134, -0.425417, -0.135992, -0.257762, 0.125461, -0.477877
-0.020771, 1.065177, 0.910380, 0.403111, -0.561845, 0.161660, 0.169355, 0.024705, 0.505027
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
0.401466, 1.153503, 0.868226, 0.294217, -0.760542, -0.113169, -0.294947, 0.094123, -0.484439
1.326397, -0.294527, -0.117680, -0.152956, 0.225508, -0.038852, -0.637491, -0.109853, 0.149329
0.572227, 0.775405, 0.535447, 0.053280, 0.214198, -0.505085, -0.159826, 0.033408, -0.917871
0.978451, -0.077967, 0.522781, -0.820792, -0.534394, -0.021320, 0.053420, 0.434678, 0.317213
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
0.034976, -0.117679, 0.587639, 0.978465, -0.410357, 0.453185, 0.625186, -0.040512, 0.119677
0.903842, -0.291348, 0.633383, -0.645210, -0.332190, 0.029118, -0.782623, 0.096970, -0.323798
-0.058544, 1.760576, -1.014680, -0.080978, -0.285243, 0.539651, 0.141577, -0.431912, 0.108454
0.655262, 1.422092, 0.139923, 0.692589, -0.057731, -0.014451, -0.150180, 0.182114, 0.355623
-0.251318, 0.588220, -1.139953, 0.580920, -0.735715, -0.922682, -0.862096, -0.507062, 0.057493
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
0.824021, 1.150324, 0.117163, 0.786471, -0.202844, -0.181138, -0.149816, -0.112701, -0.011313
0.226978, 1.318900, -0.602108, 0.458820, -0.690122, -0.561807, -0.056899, 0.213422, 0.317504
-1.920336, 0.045128, 1.502910, 0.381770, 0.434424, -0.085438, -0.437427, -0.081993, 0.279886
0.246478, -1.429649, -0.052618, 0.779164, 0.250304, 0.370561, -0.170485, -0.192063, 0.165922
0.824021, 1.150324, 0.117163, 0.786471, -0.202844, -0.181138, -0.149816, -0.112701, -0.011313
0.390805, -0.380225, 0.646114, -0.857259, -1.238034, -0.412977, -0.238230, -0.113571, -0.018046
-0.033825, 0.268994, 0.257917, -1.260421, 0.458716, 0.937965, 0.487073, 0.572259, 0.794281
0.484707, 0.183977, 0.127103, 0.923616, -0.030603, 0.154660, 0.303423, 0.103949, 0.301227
-0.883255, 0.949442, -1.203087, 0.188122, -0.135048, 0.102923, 1.045294, -0.703500, -0.055103
1.225649, -0.341879, 0.024543, 0.139358, 0.053295, 0.120126, 0.180783, 0.236274, -0.132630
0.619406, 0.048625, 0.304771, -0.360511, 0.529680, -0.518154, -0.720024, -0.291642, 0.111856
-0.616377, -0.993790, 0.313715, -0.579244, -0.743432, -0.717678, 0.572323, -0.737199, 0.515473
1.078213, -0.591387, -0.037082, 0.129505, 0.234314, 0.144523, -0.268287, -0.176775, -0.055883
0.101212, 1.445118, 0.400536, -0.217754, -0.618957, 0.855339, -0.243773, -0.278752, -0.713010
-0.641217, -0.745283, -1.004495, 0.199376, 0.453809, -0.566333, -0.420042, 0.741747, 0.089518
-0.750482, 0.378141, 0.111380, 1.355509, 0.455233, 0.179521, 0.476227, 0.728624, 0.301604
-1.234103, 0.627296, 0.513801, -0.030840, -0.171154, -1.093634, 0.358685, -0.735441, 0.088386
-0.662099, -1.408264, 0.784289, -0.088860, 0.795983, -0.245937, -0.075133, -0.032485, -0.142188
0.197960, -1.231262, -0.291845, 0.666289, -0.272093, 0.042722, 0.654215, 0.006125, 0.065876
-1.789686, -1.061107, 0.226733, -1.227857, 0.245981, 0.395966, 0.133484, -0.896265, -0.249777
-0.872153, -0.506448, -0.963114, -0.638798, 1.319604, 0.543961, 0.604513, -0.181130, 0.038345
-2.647991, 0.314401, -0.390550, -0.295822, 0.151257, 0.143977, 0.020513, -0.827715, 0.475437
-1.398686, 0.643405, 0.812058, 0.098028, 0.378966, -0.410646, -0.514467, 0.136874, 0.074599
-0.840416, 1.180250, 1.437849, -0.550350, 0.409628, -0.494851, -0.904433, 0.000216, 0.263294
0.761289, -0.869227, -0.074296, 0.308809, 0.371214, 0.283082, -0.295055, 0.042813, 0.336087
-1.170977, -0.175499, -0.475300, -0.994043, 0.027788, -0.932123, -0.280246, -0.538842, -0.356175
-0.385431, -1.209177, -0.112742, 0.173883, 1.247614, 0.255817, 0.054141, -0.390157, -0.206608
-2.033362, 0.557519, 0.135139, -0.202306, 0.369415, -0.276671, -0.415771, -0.688600, 0.874299
-0.776848, 0.902380, 1.148684, 0.413958, 0.411381, -0.187391, 0.341484, 0.556987, -0.731199
0.246478, -1.429649, -0.052618, 0.779164, 0.250304, 0.370561, -0.170485, -0.192063, 0.165922
1.071869, -0.082683, 0.708208, -0.715409, -0.531581, -0.094413, 0.079305, -0.108620, 0.427745
-0.891290, -0.011440, -0.879943, 1.334633, -0.825373, -0.465672, 0.616010, -0.329595, -0.037163
-1.313515, 0.484096, -1.503517, -0.062794, 0.132062, 0.612578, 1.133466, 0.958758, 0.377063
-0.177175, -1.151118, 0.049227, 0.497435, 0.850483, 0.194223, -0.140354, -0.002105, 0.290212
0.631485, -0.661282, -0.918631, -0.198831, -0.536599, -0.682103, -0.788844, -0.246500, 0.146258
0.074998, -0.966655, 1.099682, -0.180562, -0.803108, 0.245488, 0.147738, 0.149072, -0.414742
-0.066663, 1.797735, -0.260442, -0.243488, -0.266205, 0.830289, 0.069346, -0.388092, 0.116165
-2.924602, 0.156631, -0.091857, -0.375786, -0.099074, -0.205863, -0.170354, 0.638160, 0.323883
-2.646653, 0.280705, -1.073951, -0.137148, 0.509887, 0.242983, -0.016379, 0.252678, 0.627205
0.484729, -0.178458, -0.025598, -0.498368, 0.303957, -0.196760, 0.437775, 0.937163, -0.674130
-1.660575, -0.511580, -0.497770, -0.076895, -0.630681, 0.824788, -0.429648, -0.111501, -0.452331
-1.076357, 0.059524, -0.145005, -0.068166, -1.314567, 0.773908, 0.080479, -0.428548, -0.824902
-1.021506, -1.188940, 0.859577, 0.102022, -0.935330, 0.219950, -0.383260, -0.169142, 0.373620
0.523952, 0.064508, 0.508196, 0.011488, 0.312690, -0.283945, 0.002787, 0.351796, -0.997847
-0.336112, -0.418460, 0.240331, 1.338906, -0.165996, 0.448180, 0.323589, 0.110213, 0.563166
0.144188, -1.006749, -1.208377, -0.031246, -0.441137, -0.352999, -0.811110, 1.056960, 0.085706
0.332345, -0.866190, -0.769688, 0.036258, 0.078053, -0.143049, -0.031282, -0.016714, 0.307918
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
-0.461680, 1.356257, -0.462567, -0.048417, 0.943604, 0.123879, 0.613304, -0.772742, -0.054417
-1.400982, 0.548464, 1.377759, 0.285014, 0.333653, -0.054083, 0.571436, 0.901854, 0.278233
-0.097569, 0.976396, 0.901128, 0.318293, -0.399278, -0.497598, -0.354296, 0.011590, -0.409472
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
-0.216041, -1.222105, 1.136872, -0.001625, -0.729358, 0.360146, 0.438364, 0.047332, -0.022227
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
0.735084, -0.019580, 0.656144, -0.739092, -0.187077, 0.195804, -0.782988, 0.391784, 0.043138
1.077163, -0.019449, 0.769412, -0.635724, -0.576359, -0.019181, -0.016158, 0.188691, -0.399999
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
0.894075, 1.018169, 0.098957, 0.414275, -0.084632, 0.091741, -0.049635, 0.199897, 0.511630
0.300238, -0.548537, 0.917817, -0.417829, 0.041954, -0.084914, 0.924421, -0.191859, 0.654968
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
0.065722, 1.060092, -1.000278, -0.510517, 0.127181, 0.032078, 0.306430, -0.585976, -0.384916
-0.232291, -0.090661, 0.505411, 0.924331, 0.603918, 0.020055, 0.613806, -0.337425, -0.323619
-0.181562, 0.230575, 1.040695, 0.240760, -0.038371, -0.184229, 0.462820, -0.166592, -0.737131
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
0.341626, -0.703093, 1.158601, -0.368457, -0.673392, 0.341383, 0.392372, 0.317026, -0.449790
-0.122734, -1.230441, 1.059763, -0.199006, -0.355473, 0.504340, -0.083466, 0.123565, 0.018927
0.010729, 0.278764, 0.241144, 1.530697, -0.048332, 0.324170, 0.561825, -0.026956, -0.029767
0.682756, -0.344382, -0.315809, -0.382496, 0.638035, 0.093534, -0.687996, -0.371045, 0.054492
0.523355, -0.630782, 0.393811, 0.142461, 0.529803, 0.025453, 0.534528, -0.153920, -0.434346
-0.070813, -0.584913, 1.112882, -1.012070, 0.508019, -0.425251, -0.527514, 0.272792, -0.371101
-0.638548, -0.789390, -0.060105, 0.964102, -0.363366, -0.019189, -0.292719, -0.175332, 0.544598
0.513105, -1.166087, 0.006301, 0.591270, 0.380020, 0.466457, 0.074150, -0.024109, 0.130875
-0.159184, -1.458136, -0.209809, 0.576245, -0.091224, 0.167724, -0.181394, -0.485637, 0.297790
0.693376, -0.145365, -0.818998, -0.376221, -0.327689, 0.198633, 0.747605, -0.504864, -0.320488
-1.272655, 0.998555, -1.408144, -0.138553, 0.631886, -0.445739, -0.415466, 1.061073, -0.043701
-1.028762, 1.781414, -0.732478, -0.964795, -0.633000, 0.112639, 0.214082, 0.510097, -0.459129
0.110003, 0.295612, -0.071590, 1.247706, -0.016434, -0.021460, -1.109105, -0.117971, -0.105822
0.049674, -0.608901, -1.270195, -0.546727, -0.070149, -1.122983, -0.601002, -0.011593, 0.155025
-1.943745, -0.817228, 0.269665, -0.603284, -0.400284, 0.209086, -0.390535, 0.267775, 0.216214
-1.245090, -1.224928, -1.476479, -0.330057, 0.662853, -0.381422, 0.312370, 0.508656, 0.007194
-0.470936, -1.215341, 1.215957, -0.189473, -0.274292, 0.017121, 0.468860, -0.057524, -0.264873
1.119951, -0.324207, -0.484456, -0.264364, -0.128655, -0.306667, -0.602445, -0.185012, 0.135056
-1.010009, 0.003181, -0.653412, 1.215621, -0.322271, -0.534521, 0.569874, 0.465117, -0.103450
0.317544, 0.917529, 0.215179, 0.905480, 0.360093, -0.262396, 0.087280, 0.227127, -0.177150
0.212809, -0.853279, -1.143468, -0.169619, -0.413379, 0.041987, -0.728190, -0.170754, -0.229304
0.085507, 1.125920, -0.179752, -0.027745, 0.768188, 0.822829, 0.522924, -0.159457, -0.235588
-0.280382, 1.687064, -1.389935, -0.203340, -0.563471, 0.260110, 0.199813, -0.325446, 0.084609
0.977465, -0.638738, 0.105140, 0.421819, 0.062101, 0.303500, 0.549988, 0.169352, -0.337842
0.937289, 0.545470, -0.612008, -0.854704, 0.265224, 1.121138, 0.153898, 0.447106, 0.100961
0.816539, -0.119057, -0.644598, -0.565086, -0.195986, -0.977530, 0.252751, -0.091681, -0.207636
0.168966, -0.453737, 0.270859, -0.979620, -1.516262, -0.692518, -0.179995, -0.007105, -0.041891
1.267311, 0.063827, 0.110170, -0.307287, 0.472319, -0.375683, 0.314259, 0.067290, 0.113048
1.326397, -0.294527, -0.117680, -0.152956, 0.225508, -0.038852, -0.637491, -0.109853, 0.149329
-1.089612, 0.061548, 0.802506, 0.558619, 0.602995, -0.523299, -0.723127, -0.060133, -0.021416
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
-0.547121, 1.419881, -1.711390, -0.318209, -0.322114, 0.381501, -0.592536, 0.126130, 0.050279
-1.429492, -1.408547, -0.872813, -0.733440, -0.380106, -0.035030, 0.043929, 0.348302, 0.210851
-1.090954, -0.047959, 1.445272, 0.836804, -0.900906, 0.331136, 0.113620, -0.265652, 0.039475
-1.723078, 0.487932, -0.599240, -0.949928, 0.934301, 0.377419, -0.170546, 1.032092, 0.001589
-1.974468, -0.186941, -0.094002, 0.481226, -0.192854, -0.980963, -0.079805, -0.233928, -0.636813
0.691924, 0.818396, 0.155086, -0.089786, -0.302841, 0.319455, -0.042652, -0.286526, 0.305844
0.655262, 1.422092, 0.139923, 0.692589, -0.057731, -0.014451, -0.150180, 0.182114, 0.355623
-1.254593, 0.188942, 1.664414, -0.121257, 0.346505, -0.023976, 0.684474, 0.241665, 0.294420
1.326397, -0.294527, -0.117680, -0.152956, 0.225508, -0.038852, -0.637491, -0.109853, 0.149329
1.225649, -0.341879, 0.024543, 0.139358, 0.053295, 0.120126, 0.180783, 0.236274, -0.132630
1.077163, -0.019449, 0.769412, -0.635724, -0.576359, -0.019181, -0.016158, 0.188691, -0.399999
1.286434, -0.090162, 0.320747, -0.441491, -0.196457, -0.117236, 0.116490, -0.077281, 0.434307
0.597700, -0.312833, -1.102739, -0.339533, -0.795702, -0.876992, 0.183158, -0.320771, 0.065732
0.650700, 0.878425, -0.018865, 0.776984, 0.041326, -0.132840, -0.916280, -0.204422, 0.064889
0.771403, -0.328936, -0.258891, -0.146821, 0.266048, -0.447949, 0.424305, 0.428162, -0.116554
0.747211, -0.642471, 0.438534, 0.019907, -0.113901, 0.180797, 0.776320, -0.245942, 0.621610
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
1.267311, 0.063827, 0.110170, -0.307287, 0.472319, -0.375683, 0.314259, 0.067290, 0.113048
0.466924, -0.266934, 0.873587, -0.980225, 0.216204, -0.269671, -0.547829, -0.333334, 0.690009
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
0.934610, -0.597328, 0.061732, 0.318295, 0.127045, 0.234784, 0.471410, 0.134535, 0.259886
0.222415, 0.775233, -0.760897, 0.543215, -0.591065, -0.680195, -0.822998, -0.173115, 0.026770
1.136965, 0.218283, -0.538447, -0.552013, 0.056726, 0.217953, 0.376841, -0.378340, 0.010037
1.098553, 0.335595, 0.132930, -0.401169, 0.617432, -0.208997, 0.313894, 0.362105, 0.479984
-1.386197, 0.790285, 0.110995, 0.146567, -0.525357, 0.015039, 0.399807, -0.472346, -0.326202
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
0.890505, 0.900194, -0.138272, 0.205848, 0.032968, 0.309608, -0.073531, -0.278557, -0.378466
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
1.326397, -0.294527, -0.117680, -0.152956, 0.225508, -0.038852, -0.637491, -0.109853, 0.149329
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
1.326397, -0.294527, -0.117680, -0.152956, 0.225508, -0.038852, -0.637491, -0.109853, 0.149329
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
1.035111, 0.772942, 0.092759, 0.459464, -0.018295, -0.207206, -0.082375, -0.099897, -0.208661
1.499718, -0.022628, 0.018349, -0.143469, -0.018661, -0.087150, 0.128973, -0.018132, 0.073128
0.960495, -0.574937, 0.136136, 0.317929, 0.063894, 0.210883, 0.788804, -0.186793, 0.260431
1.199464, 0.268986, -0.449342, -0.655440, 0.122923, 0.881358, 0.180147, -0.391007, -0.155443
0.226978, 1.318900, -0.602108, 0.458820, -0.690122, -0.561807, -0.056899, 0.213422, 0.317504
-0.030104, -0.376446, 0.148781, 1.393972, -0.151513, 0.242139, 0.427993, -0.130927, 0.131062
