-0.506150, 0.506137, 0.081414, -0.047814, -0.155598
-0.102197, 0.102195, 0.011301, 0.306611, -0.169547
-0.185272, 0.185264, -0.159414, 0.041530, 0.174191
0.145193, -0.145181, 0.124399, -0.032020, -0.349263
0.155317, -0.155301, -0.093948, -0.025969, 0.001404
-0.041611, 0.041608, -0.023981, 0.080604, 0.083443
-0.127369, 0.127370, -0.022063, 0.199371, 0.034475
0.174344, -0.174328, -0.006933, -0.195262, -0.288883
-0.085659, 0.085658, -0.259360, -0.111826, 0.105466
0.488517, -0.488486, 0.406092, -0.190059, -0.191805
-0.112463, 0.112463, 0.063303, 0.003633, 0.106505
-0.178961, 0.178953, 0.259660, 0.058072, -0.129427
-0.790204, 0.790168, -4.437547, -0.167714, 0.709796
0.503759, -0.503723, 0.316782, 0.211767, -0.023594
-3.316639, 3.316333, 0.444844, -1.099821, -0.186820
0.086506, -0.086511, -0.311120, -0.033644, 0.049261
-1.409247, 1.409206, 0.737106, 6.431048, 0.813696
0.089418, -0.089427, -1.041149, 0.804921, 1.801066
0.291496, -0.291475, 0.499029, -0.371766, 0.598099
-0.330518, 0.330495, 0.081573, 0.534362, -0.096099
-0.114112, 0.114087, -7.026579, -0.574264, -1.204104
-0.065836, 0.065830, -0.359447, 0.611073, 0.196007
0.880608, -0.880623, 0.081339, -3.617006, -0.448282
0.297846, -0.297821, 0.135051, 0.287492, 0.216736
0.329749, -0.329731, 1.579434, 0.647362, 2.125230
0.080993, -0.080992, 0.068093, -0.085401, 0.084092
0.493325, -0.493326, -0.074049, 1.052387, -0.430029
0.071203, -0.071197, -0.292746, 0.301414, 0.356329
-0.069754, 0.069760, 0.159100, 0.374853, -0.351572
0.170923, -0.170910, -0.012655, 0.114263, 0.368586
-1.272745, 1.272618, -0.139077, 0.698017, 0.144820
-0.108603, 0.108593, -0.478666, 0.340717, 0.199519
0.088162, -0.088181, -0.060855, -1.917640, 0.278249
0.135003, -0.134994, -0.332097, 0.297157, -0.057538
-0.579391, 0.579385, 0.705556, -0.293363, -0.103247
0.178411, -0.178407, -0.115740, 0.023104, 0.140674
0.177318, -0.177282, 1.513274, -0.744387, -2.328388
-0.386606, 0.386586, 0.464155, 0.380232, 0.493067
0.981165, -0.981147, -0.483788, -6.160573, 0.440160
0.367122, -0.367042, -0.316194, 0.974148, 0.712654
-0.240586, 0.240603, -0.104164, -0.220560, 0.960657
-0.454284, 0.454248, -0.176497, 0.127359, 0.167251
0.214974, -0.214953, 0.471168, -0.534769, 0.473445
0.026868, -0.026856, -0.374781, 0.704290, -0.222924
-1.224655, 1.224629, 1.513394, 0.278264, 0.077936
0.135159, -0.135156, -0.001946, 0.357001, 0.006995
-1.502245, 1.502192, 1.107508, 0.543694, -0.727882
-0.412443, 0.412417, 0.892496, -0.201181, -0.172972
0.258267, -0.258246, 3.436752, -0.856982, 0.051289
-0.060635, 0.060640, 0.378913, 0.443104, -0.147668
1.371307, -1.371257, 0.869664, 0.804974, 0.659232
0.005531, -0.005529, -0.141613, 0.267675, -0.158238
0.778255, -0.778237, 0.533583, -0.817190, -1.042962
-0.105153, 0.105144, -0.286670, 0.356092, 0.023595
8.711433, -8.710754, 1.445713, -0.444335, 0.038839
0.043403, -0.043404, -0.400089, 0.176578, 0.138788
-0.128794, 0.128798, 0.392243, -0.264305, -0.222109
0.017397, -0.017383, -0.487447, -0.138082, 0.215599
0.358949, -0.358952, 0.062020, -0.065319, -0.399784
0.539346, -0.539345, -0.373094, 0.009825, 0.253225
-0.823275, 0.823178, -1.625962, 0.032687, 0.466223
-0.378683, 0.378643, -0.421401, 0.230957, 0.375075
-0.966020, 0.965956, 0.610003, 0.674096, 2.370450
0.009391, -0.009411, -0.079122, 0.503270, 0.689889
-0.211902, 0.211857, 1.311019, -1.774374, 1.155306
0.252272, -0.252265, -0.119626, 0.007215, 0.161973
-0.002067, 0.001990, -0.039816, -1.606721, -0.051613
-0.111700, 0.111695, -0.004316, 0.136429, -0.106197
-2.212752, 2.212696, 0.582032, 1.296721, -0.672840
-0.053911, 0.053906, -0.245904, 0.155803, -0.046529
0.497594, -0.497578, -2.389140, 0.478969, -0.517958
-0.060998, 0.060997, -0.154231, -0.164965, -0.181161
0.682066, -0.682023, -0.738464, 0.013541, -0.407064
-0.085701, 0.085695, -0.283856, 0.120338, -0.020116
-2.726686, 2.726431, -0.341990, -0.689280, 0.385103
-0.139270, 0.139259, -0.268780, 0.208879, 0.052145
0.020923, -0.020907, 1.349415, -2.567704, 2.045820
0.039545, -0.039542, -0.045833, 0.128960, -0.098911
0.376882, -0.376799, 0.401100, 0.044699, 1.048592
1.228777, -1.228685, 0.149858, 0.262472, 0.224527
0.135090, -0.135062, 0.341197, -0.001161, 0.824886
-0.004131, 0.004133, 0.090150, 0.043648, -0.003877
-0.390191, 0.390197, 1.917798, 0.184772, 0.947301
-0.072891, 0.072894, 0.143268, 0.407924, -0.054037
-0.179918, 0.179904, -0.301045, -0.302998, 0.384486
-0.751040, 0.751001, 0.438522, 0.265004, 0.274616
-0.038868, 0.038876, -0.055848, 0.178638, -0.022162
-0.146881, 0.146873, -0.105832, -0.126167, 0.088583
-0.119866, 0.119858, 0.476568, 0.028954, -0.338761
0.010206, -0.010210, -0.041026, 0.119885, 0.258186
0.245757, -0.245729, -0.884427, 0.163850, -0.238705
0.103188, -0.103176, 0.050787, 0.197495, 0.024907
0.894949, -0.894876, 1.067129, -0.267790, 0.123304
0.060257, -0.060248, -0.027456, 0.162885, 0.046663
0.063656, -0.063711, 0.436550, -2.103633, -1.018824
0.014811, -0.014811, 0.002537, 0.055016, 0.164836
-0.999846, 0.999774, 0.313559, -0.754115, 3.717535
-0.035540, 0.035542, 0.411400, 0.233870, -0.067614
0.447902, -0.447889, 0.656861, -0.742371, 0.371312
-0.356929, 0.356894, 0.038193, -0.125318, 0.268650
0.472849, -0.472774, 1.095241, -0.954020, -6.385510
-0.046854, 0.046850, -0.029170, 0.025665, -0.116804
-0.736573, 0.736533, 0.367033, 0.458907, -1.950207
0.060705, -0.060705, -0.231551, 0.044396, -0.046242
0.420077, -0.420047, 0.689050, -0.774790, -0.759617
0.230300, -0.230294, -0.366135, 0.192478, 0.239434
0.121027, -0.121021, -0.081641, 0.152596, -0.031050
0.008557, -0.008554, -0.060328, 0.005015, -0.451100
0.076612, -0.076609, -0.263688, -0.104323, 0.118213
-0.061114, 0.061107, -0.028125, 0.061593, 0.151729
-0.075522, 0.075523, -0.080144, 0.223144, 0.101887
-0.104204, 0.104197, -0.212013, 0.188520, 0.209805
-0.046526, 0.046522, -0.105105, -0.037020, 0.153104
-0.042220, 0.042217, 0.076984, 0.054505, 0.034180
-0.031435, 0.031428, -0.091270, 0.132365, 0.045403
-0.009901, 0.009900, -0.066444, 0.164913, 0.073784
0.213584, -0.213567, -0.050058, -0.021594, -0.071208
0.011673, -0.011660, -0.234514, 0.111610, -0.202204
0.299263, -0.299248, 0.650328, 0.235794, -0.375176
0.055391, -0.055378, -0.080887, 0.255071, 0.383108
0.155532, -0.155519, -0.093052, -0.032865, -0.096197
-0.162065, 0.162048, 0.569792, 0.002719, -0.130112
-0.034633, 0.034646, 0.662559, 0.380356, 0.077532
-0.092345, 0.092335, -0.056650, -0.026012, 0.112438
0.006730, -0.006727, -0.057359, 0.271384, -0.153815
0.203959, -0.203949, -0.365178, -0.139166, 0.460654
0.111437, -0.111420, -0.268353, -0.070306, 0.022716
-0.075343, 0.075333, -0.122784, 0.072196, 0.473645
0.036323, -0.036320, -0.160144, 0.119816, 0.053634
0.000950, -0.000953, 0.003200, 0.140406, 0.071444
0.147202, -0.147194, 0.217106, 0.031745, 0.153427
0.069156, -0.069153, 0.148207, -0.097830, 0.315052
0.159396, -0.159384, 0.258197, 0.078607, 0.053142
0.232351, -0.232328, -0.419194, 0.536925, -0.333889
-0.078535, 0.078529, -0.083294, 0.136567, 0.133390
-0.676795, 0.676740, 0.068290, -0.218260, 0.367659
0.264309, -0.264289, 0.140425, -0.060873, 0.215170
0.061328, -0.061320, -0.014874, 0.094561, 0.008448
0.175775, -0.175768, 0.364014, -0.048321, -0.126191
0.033528, -0.033527, -0.243257, 0.111558, 0.068784
0.249885, -0.249860, 0.266542, 0.179631, 0.126692
-0.155233, 0.155220, 0.105624, 0.119894, 0.677663
0.124334, -0.124314, 0.243399, 0.184303, -0.313342
0.069461, -0.069450, 0.214487, 0.113611, -0.486533
-0.004627, 0.004634, 0.360999, 0.299194, -0.259608
-0.053282, 0.053279, -0.219773, 0.185001, 0.370614
-0.002352, 0.002352, 0.498908, 0.085116, 0.098370
0.185951, -0.185936, 0.455326, 0.012091, -0.101888
0.140788, -0.140784, -0.097847, -0.178541, 0.135150
-0.114296, 0.114290, 0.185472, -0.008122, 0.006476
0.007530, -0.007526, 0.245370, 0.084484, -0.086063
-0.109179, 0.109176, 0.096361, 0.144997, -0.241868
0.019767, -0.019764, 0.193842, 0.084905, -0.070856
0.032136, -0.032132, 0.056265, 0.143445, -0.049059
-0.178033, 0.178020, 0.438241, -0.088103, -0.099381
-0.214331, 0.214318, -0.717428, -0.079195, 0.363068
0.260565, -0.260561, 0.498285, 0.051220, 0.315995
0.171898, -0.171902, -1.006163, -0.384618, 0.303263
0.131087, -0.131082, -0.096675, 0.069634, 0.198893
-0.086122, 0.086115, 0.007542, -0.038405, 0.005930
-0.015999, 0.016002, 0.151547, 0.092310, -0.119951
0.024671, -0.024662, 0.130045, 0.023601, -0.494546
0.113073, -0.113061, -0.022418, 0.199910, 0.022685
0.014041, -0.014031, 0.619844, 0.280877, -0.662190
-0.091058, 0.091053, 0.002948, 0.090292, 0.044128
-0.086051, 0.086047, -0.035844, 0.060626, -0.046621
-0.101721, 0.101715, -0.189284, 0.092432, -0.139275
-0.678281, 0.678250, 0.812939, -0.097969, -0.001707
-0.138686, 0.138685, -0.134425, 0.366610, 0.228407
-0.059707, 0.059706, -0.004100, 0.125765, 0.086830
0.039644, -0.039638, 0.088190, 0.107883, -0.080659
0.007911, -0.007910, 0.078062, 0.149385, -0.051312
0.026708, -0.026706, -0.045479, -0.011365, -0.018946
-0.479360, 0.479323, -0.210694, 0.033737, -0.425911
0.019351, -0.019350, -0.115117, 0.121577, -0.028373
0.001105, -0.001104, -0.016780, 0.054799, -0.100923
-0.062998, 0.062994, -0.240953, 0.094108, -0.192603
0.627572, -0.627530, -0.385003, -0.145944, 0.125510
0.009743, -0.009746, 0.196775, -0.318813, 0.314277
0.048613, -0.048610, 0.048163, -0.000222, -0.022296
-0.036098, 0.036095, 0.141867, 0.191254, -0.046482
-0.085481, 0.085479, -0.144574, 0.111269, -0.018384
0.068672, -0.068666, 0.004225, 0.034822, 0.014166
0.022512, -0.022508, 0.055086, 0.124074, -0.049460
0.035538, -0.035533, 0.045250, 0.105568, -0.054299
-0.021758, 0.021758, 0.100025, 0.020577, -0.050164
0.019851, -0.019848, 0.038524, 0.078451, -0.069601
-0.012728, 0.012727, -0.239857, 0.012530, -0.217629
0.435847, -0.435817, 0.595545, -0.582042, -0.542178
0.207144, -0.207143, -0.291440, 0.041052, 0.238758
0.402973, -0.402957, 0.261271, 0.151665, 0.479376
0.005447, -0.005443, 0.080573, 0.072232, -0.110488
-0.104032, 0.104035, 0.099302, 0.234562, -0.204335
0.032149, -0.032146, 0.028311, -0.067963, 0.326661
-0.028634, 0.028634, 0.013080, 0.040219, -0.050452
-0.016270, 0.016284, -0.445315, 0.010836, 0.591030
0.097310, -0.097299, 0.031203, 0.083539, -0.132615
0.019198, -0.019193, 0.023263, 0.116791, -0.094494
-0.003246, 0.003247, 0.055932, 0.065145, -0.082553
0.072585, -0.072581, 0.017196, -0.120248, -0.152099
0.111748, -0.111735, 0.156148, 0.196698, -0.060717
