-0.242489, 0.000527, -0.085738
-0.353882, 0.001910, -0.484055
-0.112258, -0.000513, -0.202858
-0.153235, -0.028233, 0.242688
-0.065162, -0.018067, 0.151692
0.868677, 0.012394, -0.892466
0.132859, -0.002749, 0.118791
0.276868, -0.002584, 0.010816
-3.891283, -0.002954, -0.475073
0.082892, -0.000175, -0.067695
-0.485098, 0.005771, -0.295490
-0.021495, -0.001546, -0.055042
-0.490113, -0.006562, 0.446180
0.136210, -0.002732, -0.115269
2.506438, 0.009701, -0.955175
0.671156, 0.006055, 0.320329
2.150096, 0.003514, 0.559090
-0.081212, 0.001394, -0.040029
1.084892, 0.001363, 0.411976
-0.133446, 0.004432, 0.415220
0.012066, -0.002927, -0.141199
0.014831, -0.002690, 0.055000
2.224530, -0.000800, -0.091785
0.232322, -0.002552, -0.090185
-0.310642, -0.006203, -0.465332
-0.179648, 0.000324, 0.206661
0.399084, 0.017515, 0.218810
-0.185083, 0.000823, -0.172683
1.337348, -0.003304, 0.210547
0.073144, -0.004247, -0.108685
-0.081078, 0.014916, 0.231461
-0.566350, -0.009720, -0.778146
-0.303646, 0.028134, -0.404730
-0.247858, -0.001265, 0.587143
0.996566, -0.000946, -1.021844
0.511934, -0.002294, 0.508861
1.086698, -0.013032, 0.576373
-0.032666, -0.001471, -0.047629
0.679593, -0.024167, -1.647980
-0.002131, -0.001210, -0.090230
-0.018598, -0.008171, -0.347782
0.489633, 0.001965, -0.204178
2.292204, -0.030228, 0.497763
-0.071220, 0.001207, 0.122050
0.715064, -0.000865, -0.229449
0.299132, -0.004441, 0.312587
-0.000352, 0.030545, 1.618045
0.059004, 0.001815, 0.249589
-0.606812, 0.007560, 0.303555
0.069914, 0.011036, 0.217449
0.084345, -0.014475, 0.396976
0.035851, -0.000973, -0.042342
1.472291, -0.014996, 1.826258
-0.086578, 0.004057, -0.030701
-0.094012, 0.004481, 0.167420
-0.201398, 0.001359, 0.282129
-0.786350, 0.009397, 1.129428
-0.026516, -0.001408, -0.098198
-0.087625, -0.008105, -0.012168
-0.029150, -0.002198, -0.164197
0.005353, 0.012304, -0.185089
-0.226589, 0.001510, -0.199366
-0.363192, 0.003619, 0.161843
0.252404, -0.000642, -0.349599
-0.295375, 0.005142, -0.004544
-0.067246, -0.001136, 0.059985
-0.397973, 0.007517, 0.026469
-0.236251, 0.003809, -0.317385
-0.259354, 0.006813, 0.121094
0.119272, 0.003180, -0.125329
-0.359536, 0.007455, 0.089309
-0.020037, 0.003204, -0.157225
-0.024698, 0.011362, 0.434236
-0.097575, 0.002112, 0.006290
0.199555, -0.013103, -0.112230
-0.021582, -0.000973, 0.086205
-1.906026, -0.008958, 0.455932
1.003933, -0.006667, 1.777054
-0.555804, 0.003440, 0.714234
-0.139294, -0.006590, -0.072831
-2.740181, 0.006295, -2.235399
0.142773, -0.007874, 0.074225
-0.589450, -0.030455, -0.160176
0.103510, -0.004964, 0.167094
-0.174466, -0.013195, 2.074597
-0.136741, -0.000276, 0.018846
0.880137, -0.023697, -0.267334
0.059716, -0.002586, 0.309378
-0.019510, 0.004061, -0.390881
0.037010, 0.001753, 0.371407
0.274332, -0.009504, 0.168960
-0.042360, -0.001071, 0.176150
-0.438778, -0.013294, 0.263061
0.231984, -0.004403, -0.057270
-0.546106, 0.052404, -0.247953
-0.007601, -0.002301, 0.162530
9.440077, 0.035988, -1.233880
0.704227, 0.001962, 0.262601
0.323374, -0.002707, 0.722349
-0.378632, 0.021746, 0.607659
-3.979327, 0.021665, 0.705238
-0.012337, -0.004254, 0.163607
0.459877, 0.009418, 0.666118
-0.117375, 0.001668, -0.256387
0.165896, 0.042172, 0.213607
0.493916, -0.002544, -0.044229
0.059454, 0.039987, -0.575573
-0.005499, -0.000512, -0.129965
-1.287345, -0.006486, 0.024698
-0.189575, 0.005687, -0.143805
-2.916399, -0.034581, 0.450881
0.014801, -0.002461, -0.154045
-1.876276, -0.022312, -1.120580
-0.101171, -0.004503, -0.052841
0.064287, 0.038824, 0.273612
-0.005130, -0.005991, 0.091086
0.363980, 0.025006, -0.101746
0.209372, 0.007973, 0.177439
-0.079790, -0.015821, -0.385414
0.186657, -0.021742, 0.218330
-0.115590, -0.041840, 0.435029
-0.722006, -0.007100, 0.294456
1.107642, -0.009962, 2.429490
0.219871, -0.009478, 0.674742
0.137389, 0.000574, 1.198347
-0.051829, -0.002567, 0.179717
0.604768, -0.043895, 0.051231
0.036869, -0.001684, -0.126129
1.209245, 0.053649, -0.560201
-0.027208, -0.005047, -0.069085
0.062296, -0.015840, -0.740548
0.120366, 0.001094, -0.142674
-0.648220, 0.000726, -0.368202
-0.077756, -0.004701, -0.044202
-0.694201, -0.019658, 0.167911
0.015450, -0.003992, 0.031641
0.361216, 0.037766, 2.459911
0.044215, -0.000260, -0.098257
-0.416802, 0.034186, 1.036295
0.421705, -0.011896, 0.172914
-0.621495, 0.013443, 0.982288
-0.014709, -0.000914, -0.028154
0.535364, 0.029277, 1.229048
-0.546776, -0.000092, -0.116172
0.130392, 0.004552, 0.445939
0.072724, 0.007902, 0.295105
-0.575002, 0.006780, -0.028460
0.126109, 0.000721, 0.100205
-0.104319, 0.000402, -0.350615
-0.101770, -0.004191, 0.232481
-0.052731, 0.009732, -0.383179
-0.076304, -0.000089, 0.012172
-0.849228, 0.006066, 0.225769
-0.011670, 0.000420, 0.030254
0.647751, -0.025283, -0.879955
0.081419, -0.001768, 0.144844
-0.491205, 0.007523, 3.880444
0.066151, 0.000830, -0.057381
-0.490113, -0.006562, 0.446180
-0.287077, -0.005296, 0.252044
0.535532, 0.033257, -6.264227
-0.137962, -0.000029, -0.124952
1.186763, 0.000327, -2.013406
-0.035193, -0.001765, -0.048776
-0.156939, -0.000697, -0.722300
0.080013, -0.005413, 0.243746
-0.066577, -0.004584, -0.068600
0.034612, 0.000787, -0.446583
0.100811, -0.000348, 0.123116
-0.087121, -0.002399, 0.120718
-0.260187, 0.001640, 0.080075
0.124813, -0.003560, 0.185899
0.193813, -0.003898, 0.152378
0.100592, -0.002452, 0.029612
0.093656, -0.005821, 0.027863
0.191561, -0.003547, 0.055390
-0.116165, -0.000354, -0.068565
-0.316357, 0.005985, -0.302148
0.257533, -0.011236, -0.316777
0.304529, 0.003908, 0.394122
0.066716, -0.001563, -0.123349
-0.574507, -0.005483, -0.151766
-0.090553, 0.003282, 0.071683
0.174890, -0.001703, 0.088369
-0.596954, 0.000371, -0.206824
0.265962, -0.002255, 0.437288
0.027239, 0.004360, 0.000160
-0.200197, -0.000617, 0.435404
0.288571, -0.003086, 0.030061
0.063353, -0.004450, 0.048841
0.219364, -0.003886, 0.154070
0.032792, -0.002598, 0.307685
-0.019568, -0.001146, 0.030918
0.790946, -0.000979, -0.348072
-0.381221, 0.001544, 0.101360
-0.288183, 0.001559, 0.325233
0.866996, -0.000064, 0.294661
0.176379, 0.000469, 0.004446
0.076544, -0.004033, -0.124533
-0.113575, -0.002928, 0.051773
-0.216669, 0.003658, 0.121481
0.120943, 0.002052, 0.642218
-0.401352, 0.004386, -0.319887
0.085865, 0.003369, -0.474345
-0.157332, 0.001799, -0.297822
0.121545, 0.000735, 0.346319
0.017589, -0.001170, 0.112369
0.120118, 0.000156, -0.111023
-0.152557, -0.002507, 0.128207
-0.048003, -0.000528, -0.011165
-0.013258, 0.000273, -0.110339
-0.150511, 0.002447, -0.272196
0.020547, -0.001330, -0.088900
-0.021817, -0.001225, -0.073630
0.083631, 0.000481, -0.129628
-0.015039, 0.001922, 0.342953
-0.557100, -0.009645, 0.229510
-0.305335, -0.000992, 0.223197
0.111950, -0.000914, 0.175691
-0.140453, -0.000074, -0.006453
-0.047060, 0.000355, -0.142564
-0.206303, 0.002667, -0.459017
0.005071, 0.000341, 0.009576
0.036266, 0.004358, -0.519501
-0.129120, -0.000457, 0.022166
-0.114933, -0.000117, -0.067492
-0.116130, -0.000486, -0.158150
0.199819, 0.015267, 0.060973
-0.180610, 0.003009, 0.177597
0.040663, -0.000096, 0.057389
-0.018253, -0.000908, -0.100892
-0.005367, -0.001673, -0.074847
0.129837, -0.002487, -0.036698
-1.140189, 0.000029, -0.549547
-0.161607, -0.001224, -0.048963
-0.006308, -0.000371, -0.106431
-0.036645, -0.001347, -0.206581
-0.192069, -0.007477, -0.004414
-0.031880, 0.003445, 0.283685
-0.056394, -0.003150, -0.042470
-0.032210, -0.004012, -0.073232
-0.088787, 0.001466, -0.040914
0.156911, -0.000450, 0.013021
-0.023242, -0.001542, -0.068704
-0.028256, -0.001120, -0.073526
0.002459, -0.002065, -0.070774
0.029520, -0.000171, -0.088441
0.000843, -0.001438, -0.223600
-0.014672, -0.001135, -0.509598
0.087943, -0.003545, 0.255381
-0.723322, -0.001668, 0.506378
-0.000581, -0.000662, -0.123801
-0.324663, 0.003557, -0.232370
0.049533, 0.000832, 0.351178
0.015667, 0.000376, -0.050188
-0.459739, 0.005255, 0.514309
-0.091386, 0.001394, -0.157890
-0.040282, -0.000402, -0.112103
-0.028930, -0.001295, -0.103595
-0.075291, -0.002706, -0.166786
-0.068393, 0.001045, -0.080180
