2.507328, 0.879014, -0.706865, -1.451407, -0.686028, -0.434351, 0.677300, 0.000467, 1.870315, 0.718871, -0.073266, -0.238876, 0.145499, 0.585840, -0.052386, 0.524658, 0.169385
1.843072, 1.360361, -0.318693, -0.886746, 0.067581, -0.225054, 0.026055, 0.072193, -0.324671, 0.101146, -0.074105, 0.012335, -0.044175, -0.265744, -0.100274, 0.291112, -0.169915
2.256328, 0.499257, 0.329134, 0.291348, 0.195453, -0.157689, 0.934989, 0.695902, 0.323360, 0.694525, 0.315755, -0.267177, 0.457969, 0.444402, -0.079170, -0.190637, 0.601839
2.254021, -0.837112, 0.650650, 0.338159, -0.187486, 0.095519, -0.125461, -0.040314, 0.284250, -0.017746, 0.023400, 0.076232, 0.084171, 0.246824, 0.092084, -0.140887, 0.062070
-0.315275, 0.419332, -1.189374, 0.739102, 1.302393, -0.516753, 0.927617, -0.372980, 0.408860, 1.397141, -0.484874, 1.463134, 0.254532, 0.383845, -0.345455, -0.153128, 0.423383
1.781942, -0.405420, 0.351273, -0.027028, -0.041798, -0.036010, -0.053613, 0.044015, 0.016932, 0.009904, 0.006647, 0.092714, 0.011449, -0.022830, 0.000746, 0.039087, 0.043601
-2.456058, -0.383971, -1.333874, -0.732376, -1.496338, 3.108216, -0.922628, 1.034306, 0.223403, -1.964875, 1.404301, 0.711281, -0.318959, -0.889581, 0.307113, 0.162009, -1.190935
0.463708, -0.689016, 0.250411, 0.227844, -0.026323, 0.526281, -0.020306, -0.135304, 0.238591, -0.324491, -0.071062, -0.158173, -0.184202, -0.132072, 0.009674, -0.043808, 0.068521
-0.484228, -1.569850, 0.275098, 1.114263, 1.574621, -0.960628, 1.058525, -1.234350, 2.051303, -0.638509, -0.899391, 0.734552, 1.053747, 0.496150, -0.394543, 0.530968, -0.616396
1.951932, 1.068375, -0.002251, -0.603826, -0.098466, -0.100276, 0.029459, 0.095681, -0.415379, -0.070297, 0.028111, 0.091153, -0.072627, -0.225237, -0.048706, 0.082255, -0.159305
-3.082949, -0.651784, -1.133425, 1.452990, -1.543327, 0.615442, -0.475672, -2.214330, -0.853984, 1.198689, 0.046387, -0.316089, 0.814918, 0.057596, 0.597937, 0.278165, 0.237243
1.264965, -0.115399, 0.109607, -0.314281, 0.026950, -0.025964, 0.005980, 0.122188, -0.367996, 0.056828, -0.032344, 0.119256, 0.022250, -0.122103, 0.068481, 0.065016, -0.044490
-1.586932, -0.384330, -0.748555, 0.851538, -1.785251, 1.015001, -0.148080, -1.154155, -0.597799, -1.425950, 1.776757, -1.372996, -0.240352, 0.830783, 1.022070, -0.461011, 0.843303
1.594157, 0.651439, 0.109435, -0.612598, 0.085343, -0.120829, -0.002969, 0.060990, -0.283071, 0.022723, 0.066042, -0.041113, -0.088731, -0.241973, -0.025110, 0.253362, -0.009886
2.668594, 3.031011, -1.077272, -0.956221, -0.773493, -0.348187, 0.011483, -0.460878, -0.322600, 0.367835, -0.419654, 0.356328, -0.214068, -0.702307, 0.320647, 0.039813, 0.074695
1.050265, 1.626741, -0.795241, -1.460738, -0.251548, -0.526283, 0.742765, -0.022343, -0.367198, 0.247866, 0.202081, -0.438305, -0.815517, 0.200815, 0.323996, 0.207895, -0.355050
-1.655770, 0.923768, -1.253536, 1.075731, 0.170678, 0.212521, 0.839311, 2.503889, -1.315446, 0.621809, -1.356032, -1.925303, 0.093135, 0.453782, -0.294285, -0.220830, 0.275727
1.924258, -2.853689, 0.828257, 0.865345, 0.088333, 0.091302, -0.109062, 0.026154, 0.521030, -0.101691, 0.225369, 0.003607, -0.230461, 0.393798, 0.109240, -0.162423, -0.019916
-0.204463, 1.851947, -0.813244, 1.215793, 1.950983, 0.421594, 1.576411, -0.795262, 0.241820, -1.297761, 2.075910, -1.072406, -1.646217, -1.010230, 0.155108, 1.293584, 0.677655
2.292828, 1.566302, -0.042473, -0.895136, -0.032824, -0.247117, 0.075163, -0.013739, -0.007143, -0.135376, -0.046197, 0.007454, -0.143885, -0.230027, -0.211860, 0.116910, -0.092690
2.555052, 0.062042, -0.278164, 0.900762, 2.231013, -0.107454, 0.844352, -1.148670, 0.128020, 0.959082, -0.383026, -0.340684, 0.350974, 0.121388, 0.347982, -0.169817, 0.067253
1.316882, 1.240570, -0.498368, -0.821673, 0.034573, -0.191844, 0.086623, 0.116235, -0.459024, 0.193863, -0.071814, 0.021982, -0.092201, -0.231188, -0.024084, 0.271559, -0.149965
0.963605, 0.262878, -0.759177, -1.015068, -0.609188, -0.723600, 0.032828, -0.371072, 0.952534, 0.619751, -0.292942, -0.278213, 0.416279, 0.344394, -0.366175, 0.361623, 0.150911
2.174055, 0.401476, 0.019223, 0.143315, 0.877160, -0.278983, -0.236498, -0.812665, 0.029681, -0.203862, 0.076397, 0.042962, -0.247891, -0.437631, -0.086818, -0.341479, 0.118110
2.249443, -0.312845, -0.107783, 0.691552, 2.081661, 0.281465, 0.283637, -1.259377, -0.113457, -0.767179, -0.431071, 0.227423, -0.195644, 0.013486, 0.267285, 0.050394, 0.042065
2.045921, 0.456986, 0.221561, -0.357877, -0.064591, -0.033221, -0.064679, 0.046665, -0.114143, -0.013777, 0.005966, 0.069118, 0.015802, -0.072088, -0.035899, 0.104225, -0.022171
-1.405594, -1.503343, -0.213509, 1.010155, -1.074466, -0.392414, -0.013298, -0.846676, 1.336207, 1.008912, -1.426779, 0.400774, 1.788745, -1.681838, 1.112142, -0.534397, -1.019014
1.631718, -0.447782, 0.232987, -0.067656, -0.011720, 0.037572, -0.093167, 0.069653, -0.024171, 0.014592, -0.032476, 0.049633, 0.025384, -0.011768, -0.004693, 0.031744, 0.005875
1.401879, -0.841523, 0.175416, 0.063920, 0.182730, 0.376645, -0.613075, -0.251746, -0.367878, 0.309365, -0.528819, 0.128234, 0.455244, 0.153663, -0.139483, -0.069834, 0.469409
0.618493, -2.403960, 0.360906, 0.233453, 0.204457, 0.037128, -0.002435, 0.195137, -0.157455, 0.187912, 0.039922, 0.044332, -0.055000, 0.155929, 0.144838, 0.048695, 0.002262
-1.656440, 1.310134, -0.352847, -0.624556, 0.700946, 2.831363, 0.739810, 1.245200, 0.526134, 1.724176, 1.007162, -0.267534, 1.876878, 0.758650, 0.244657, -0.276653, 0.205686
-0.051828, -1.791214, 0.419054, 0.260067, 0.156674, -0.022205, 0.254804, 0.274203, 0.066938, 0.157843, 0.157788, 0.076553, -0.323673, 0.191134, 0.274566, -0.018576, -0.088689
1.742243, 0.403340, -1.099312, -0.683685, 1.004895, 0.244804, 0.737745, 1.563358, 1.656421, 0.423800, 1.207821, -0.143917, 0.086333, -0.142764, -0.232766, -0.040181, 1.042770
1.600347, 1.689103, -0.480272, -1.106691, -0.094652, -0.269569, 0.024666, 0.100810, -0.548584, 0.216327, -0.028195, 0.065949, -0.060970, -0.277601, -0.051892, 0.280086, -0.148936
-2.116628, 0.484299, -0.513371, -0.820876, -0.866413, 0.433862, 1.187600, 0.608860, -0.632710, -0.058386, 0.404684, 0.006990, 0.378870, 1.270605, 0.852197, -1.409224, -0.289905
1.927466, 1.058788, -0.021310, -0.681104, -0.113743, -0.154021, -0.024112, 0.061809, -0.248340, 0.041905, 0.013518, 0.040209, -0.031683, -0.146366, -0.056617, 0.160156, -0.083471
-0.756693, 0.869389, -0.683620, 0.838077, 0.206749, -1.696097, -1.289368, 0.749850, -0.064984, -0.107707, -0.227620, -0.099900, 0.648674, 0.599455, 0.349051, 0.082966, 1.058569
1.850311, 0.508667, 0.119164, -0.410246, -0.061365, -0.096610, -0.021907, 0.060383, -0.146683, 0.001514, 0.017154, -0.008743, -0.045952, -0.127725, -0.036537, 0.113278, -0.005331
-1.531437, -0.075635, -1.174634, 0.440470, -0.271152, 1.000251, 0.052776, -1.100291, -0.750878, 0.763149, 0.342932, 1.555012, 1.022636, 0.704667, -0.646561, -0.093169, 0.164876
1.623124, 0.107425, -0.028850, -0.280839, 0.075068, 0.135857, -0.179496, -0.147155, 0.713101, 0.327403, -0.209665, -0.480665, 0.152200, 0.457785, 0.050203, -0.071776, -0.023075
-0.661143, 0.143286, 0.008779, -0.185717, -1.821633, -0.260951, 0.352922, -1.108845, -0.706063, 1.204469, -0.347802, -2.484852, -0.164605, -0.902668, -1.267863, -0.763004, -0.156332
-2.853098, 2.080851, 3.079372, -0.584208, -0.151427, 0.017417, -0.344814, -0.473268, 0.597391, -0.197591, -0.087827, -0.344667, 0.082879, 0.100439, -0.053220, 0.127062, 0.300948
-1.243527, 0.207429, -1.682814, 0.386340, 2.947604, 2.832471, -2.189021, -0.356166, 0.316688, 0.362241, -0.022365, -0.380824, 1.202106, -0.875269, -0.407719, 1.094441, -0.426891
1.983472, 0.950681, 0.160676, -0.511165, -0.226609, -0.147026, -0.074056, 0.111054, -0.145941, 0.011628, 0.062155, -0.020529, -0.050316, -0.111512, -0.032363, 0.071439, 0.015436
-4.094835, 0.816308, -1.522313, 0.695922, 1.081279, -0.751261, -0.561245, 0.567564, -0.808615, -1.222136, 0.191516, 0.757892, 0.201103, 0.595698, -0.251885, 0.709414, -1.185672
1.997778, 0.546873, 0.392062, -0.576536, -0.151703, -0.298389, -0.201111, 0.175642, -0.234697, -0.017746, 0.235960, -0.262109, 0.364830, -0.288737, 0.050532, -0.234475, -0.100738
-1.202531, 0.375365, 0.061536, 1.548144, -2.872949, -0.947615, 1.085250, 1.618624, -0.248544, -0.659645, 0.004830, 0.866246, 1.023674, -1.004502, -1.092996, 0.190593, 1.094240
1.980870, -0.559882, 0.522260, 0.211600, 0.078191, 0.071897, -0.206652, 0.050673, 0.028261, -0.031468, -0.007323, 0.088703, 0.048562, 0.003885, 0.009158, 0.063927, 0.050313
-2.104816, -0.717558, -1.364441, 1.116660, 1.198089, 0.523075, -0.733450, 0.332602, 0.619662, 0.710642, 0.936658, 0.044345, 0.146014, 0.116562, -0.686831, -1.169845, -0.929250
1.553133, -1.232452, 0.511298, 0.268591, 0.024280, 0.073227, -0.131783, 0.148435, -0.121339, 0.060388, -0.009188, 0.059680, 0.038259, 0.090967, 0.085544, 0.050430, 0.040332
-0.879292, 0.736021, -1.147725, 0.232099, 0.742941, 0.374910, -0.396680, -0.605180, 0.230399, -0.032341, 0.363645, 0.141643, 0.815475, -0.350711, -0.599347, -0.597904, -0.874080
0.934555, -2.134392, 0.520214, 0.353573, -0.001196, 0.060234, -0.084462, 0.175590, -0.178295, 0.113966, -0.045097, 0.039356, 0.021036, 0.199447, 0.114738, -0.011276, 0.036596
-1.055520, 0.242501, 1.258096, -0.082238, -2.123501, 0.431275, -1.643667, 1.063344, 0.785353, 0.159921, -0.232807, 0.454816, 0.581783, 0.355866, 0.717218, 0.167269, -0.175982
1.681405, 0.325651, 0.478159, 0.122572, 0.364673, -0.111287, 0.070392, 0.359321, -0.509925, 0.115506, 0.542524, -0.115971, 0.019366, 0.295318, -0.266225, 0.233483, 0.293533
1.889102, -0.311583, 0.364017, -0.152127, -0.079077, 0.202834, 0.408646, -0.231406, 0.442012, 0.343819, 0.257782, -0.427833, -0.042590, 0.556301, 0.205430, -0.645251, 0.347746
2.018106, 0.070119, 0.558959, -0.271527, -0.620751, 0.002262, -0.089992, 0.196749, -0.045668, -0.004364, 0.139133, 0.054309, 0.127826, 0.108811, 0.078519, -0.080551, 0.078145
2.275454, -0.094416, -0.713413, -1.021742, -0.210263, -0.313637, -1.069848, -1.813355, 0.300100, 0.365441, 0.736734, -1.116864, 0.981029, -0.374407, -0.413544, -0.596773, -0.061117
-2.640296, 1.842085, 2.138535, -0.908210, 0.038312, -0.152047, -0.053622, -0.262961, 0.114674, -0.064448, -0.102233, -0.422772, 0.211349, 0.227998, -0.208325, -0.357558, 0.149432
2.068157, -1.646540, -0.298582, -1.400198, -1.068688, -0.086375, -0.158473, -0.304261, 2.168935, 0.440524, 0.664757, -0.040605, -0.500913, -0.652592, -0.692163, -0.386657, -0.407025
2.020797, -1.864284, 0.821382, 0.727617, 0.199823, 0.134205, -0.140933, 0.053934, 0.221124, -0.074225, 0.089783, 0.016191, 0.070490, 0.134209, 0.021896, 0.020289, 0.027787
-0.316617, 1.768090, -1.003111, -0.036332, 0.643206, -1.533595, 1.056068, -1.329947, -0.725501, 0.687993, 0.094116, -0.576026, 1.217589, 1.065034, -0.915421, -1.110764, 0.282309
0.804033, -2.639965, 0.437243, 0.426277, 0.170257, 0.048936, -0.090631, 0.236443, -0.164711, 0.133207, 0.064412, 0.019214, -0.019273, 0.191381, 0.131982, -0.009171, -0.008931
-0.929438, -0.494614, -0.358013, 0.868055, -0.174330, -0.203053, -0.717829, 0.004384, 0.247767, 0.050410, -0.457058, -0.046227, 0.115849, -0.764840, -0.519488, 0.103542, -0.154748
1.468060, -2.068162, 0.520420, 0.447050, 0.047629, 0.112128, -0.052011, 0.163977, -0.066614, 0.054804, 0.042677, -0.008808, -0.060497, 0.199385, 0.074443, -0.010764, -0.030958
1.239961, 0.421146, -0.466774, -1.083560, -0.343062, -0.170138, -2.931715, -0.938096, 0.161535, 0.353617, 1.489015, -0.797106, 0.675093, -1.205350, 0.380072, -0.698211, 0.448074
1.411146, -1.843700, 0.495645, 0.338848, 0.099370, 0.059277, -0.047563, 0.171611, -0.000290, 0.069237, 0.069605, 0.030600, -0.052466, 0.173124, 0.092884, 0.024134, 0.019260
-1.196926, -2.691916, 0.098431, -0.941502, -3.081263, -0.651516, -0.214155, 0.792518, -0.764024, 0.003709, -0.392035, -2.076009, 0.314866, 0.436180, 0.169174, 0.343929, -0.767311
0.817863, -3.687303, 0.780123, 0.548947, 0.028859, -0.096511, -0.189504, 0.618660, -0.332993, 0.193096, 0.359049, -0.374665, -0.171762, 0.458466, -0.169532, 0.260432, -0.253861
-0.944424, -1.435186, 1.329459, 0.382222, -3.070589, 0.039194, 0.514914, -0.884156, 0.885749, -0.045242, -1.651754, -1.035265, -0.150249, -0.128430, 0.341408, 0.933264, -0.653376
2.193667, 1.826439, 0.176551, -0.780085, 0.694008, -0.290244, 0.108959, -0.331402, -0.255963, -0.423054, -0.266594, -0.099205, -0.124026, -0.022409, 0.145320, 0.646812, -0.358542
2.104137, -0.062235, 0.951287, 0.207000, 0.848892, -0.659076, 1.720176, 1.008922, 0.663196, 0.026976, 1.140757, -1.108557, 1.497267, -0.878780, 0.938374, 0.154521, -0.316682
0.324772, -2.467894, 0.234793, 0.279320, 0.212049, 0.045193, 0.023672, 0.210189, -0.172410, 0.167829, 0.035350, 0.055632, -0.102732, 0.116206, 0.132000, -0.004823, -0.002475
-0.932999, -1.052315, -0.137440, -0.252072, 0.340202, -0.305073, 0.354870, -0.088208, -0.118493, -0.079772, -0.185035, 0.050930, -0.182669, 0.066489, -0.018598, 0.238133, 0.107589
0.999054, 0.126598, -0.057266, -0.227834, 0.058666, 0.073858, -0.219137, 0.215692, -0.019434, 0.020289, -0.140385, -0.113366, -0.126403, 0.132876, -0.000778, -0.106083, 0.002921
0.558153, -0.400559, 0.225704, 0.317078, -0.091312, 0.417210, 0.629254, 0.666068, -0.638273, -0.644068, -0.207583, 0.263310, 0.039662, -0.197668, 0.247793, 0.238773, -0.004670
1.232171, 0.342721, 0.185086, 0.100898, -0.040160, 0.121421, -0.086102, 0.079368, 0.024677, -0.115722, -0.120439, 0.035577, -0.017619, -0.238574, 0.000020, -0.123769, -0.020075
0.978600, -0.220825, 0.849428, 0.403673, 0.643035, 0.661702, -0.314879, -0.087283, -0.853390, -0.607775, -0.692863, 0.108754, -0.346422, 0.016686, -0.349996, -0.050369, -0.388723
0.360773, -0.143953, -0.129120, 0.388433, -0.024479, 0.088287, -0.090932, 0.087383, 0.044739, 0.015910, -0.150292, -0.002899, 0.057861, -0.019305, -0.072120, -0.134885, 0.171898
-2.094162, -0.381045, -0.486906, -0.594686, 0.371977, 0.117527, 0.450127, 0.328016, 0.207895, 0.074288, -0.259995, -0.297793, 0.127293, -0.312938, -0.129809, -0.207655, -0.000984
1.379407, -1.358281, 0.472120, 0.646262, 0.415737, 0.117524, 0.058474, -0.155497, -0.102401, -0.010045, 0.046317, 0.184746, 0.009952, 0.063292, -0.050081, 0.287801, 0.074028
-0.229019, 0.098109, -1.406772, -0.175743, -0.753009, -1.603326, -0.722814, 0.210449, 1.228155, 0.464965, 0.113841, -0.052112, -0.002706, 0.350116, -0.152417, 0.301037, 0.464916
0.240120, 0.192443, 0.161977, -0.050849, -0.122941, 0.026669, 0.293906, 0.303299, -0.198142, -0.298326, -0.269694, 0.179133, 0.061321, 0.354607, -0.083956, -0.129857, -0.091127
-0.524821, 0.004476, -0.926197, 0.573714, 1.057780, 0.836794, -0.862433, 0.036537, 0.392548, -0.088583, 0.224205, -0.514161, -0.119938, -0.312755, 0.274587, -0.107522, 0.429785
0.338432, 0.176385, -0.287974, 0.152624, -0.022113, 0.106015, 0.009584, 0.056649, 0.061472, -0.128310, -0.213475, -0.111377, -0.194890, 0.144896, 0.096148, -0.224608, 0.015397
-2.202779, -2.479149, -0.610828, -0.499069, 0.270826, 0.168972, -0.124792, 0.080043, 0.070527, 0.105028, 0.708187, -0.008936, -0.607710, -0.500042, -0.123109, -0.440433, -0.602787
-2.261767, -2.443989, -0.177073, -1.338620, 0.373516, -0.253230, 0.175399, 0.182582, -0.327191, 0.126477, 0.057690, -0.023921, -0.145764, -0.066197, 0.052381, 0.076697, 0.007332
-2.816834, -2.028017, -0.053671, -1.860634, 0.461745, -0.298445, 0.196232, 0.066187, -0.282429, 0.046209, 0.074980, -0.057716, -0.102611, -0.183471, -0.005622, 0.051752, -0.032526
-1.095174, 2.131479, -1.628554, -0.802139, 1.305902, 0.724785, -0.420212, 1.443598, 0.299318, 0.488495, -1.038245, -0.858173, -0.736965, 0.595951, 0.357439, -0.948737, -0.599521
1.060968, -0.314828, 0.228571, 0.125763, -0.121373, 0.172324, -0.032198, 0.161219, 0.032167, 0.025921, 0.058957, 0.031372, -0.107626, 0.063468, -0.021861, -0.092403, 0.101579
-0.527121, 1.909556, -0.901728, -1.243558, 0.977236, -0.652710, 0.232103, -0.216730, 0.133616, 0.252550, -1.228787, 0.496768, -0.827876, 1.454663, 0.946547, -0.441386, -0.799154
2.186872, 0.575132, 0.261961, -0.307858, -0.100693, -0.064561, -0.122674, 0.021167, -0.040063, -0.050673, -0.001690, 0.046314, 0.004353, -0.089213, -0.062895, 0.081759, -0.057187
-1.357180, 0.479556, -0.979773, 0.448422, -0.229780, 0.338299, -0.126330, -0.427371, 0.270360, -0.447040, 0.350417, -0.129982, 0.554204, 0.187750, 0.079188, 0.180909, -0.083174
1.974150, 0.857982, -0.067444, -0.316687, -0.030940, -0.150572, -0.196470, 0.148866, 0.019523, -0.031638, 0.110684, -0.002279, -0.172554, -0.130117, -0.068320, -0.049402, -0.249594
-0.302234, 0.782610, -1.161815, 0.053089, -0.003953, -0.459227, 0.540326, 0.425229, 0.493307, -0.194213, 0.609876, -0.004425, -0.712971, 0.445872, 0.291105, -0.107069, -0.558681
2.276424, 0.918374, 0.046900, -0.573399, 0.117742, -0.207722, 0.207089, -0.034224, 0.459288, -0.077496, 0.355643, -0.118384, -0.438156, 0.182603, -0.046644, -0.035065, -0.411834
-0.933040, 0.447147, -0.660913, 0.654176, -0.481069, -0.082745, 0.199787, 0.647626, 0.003760, 0.137557, 0.634774, 0.003478, 0.202095, 0.350255, -0.534923, -0.610211, 0.403450
1.928477, 0.436480, 0.055368, -0.309737, -0.148880, -0.236483, -0.163179, -0.026952, 0.128771, 0.057285, -0.012041, 0.061893, -0.005583, -0.016377, -0.032603, 0.084098, 0.041139
-1.159824, 1.196131, -0.283695, -0.022799, -0.746259, -0.292096, 0.100095, 0.514206, -0.038608, -0.234908, 0.929354, -0.123878, 0.424709, 1.119667, 0.171681, -0.359866, -0.023111
1.881147, 2.442072, -0.950281, -1.096078, -0.122698, -0.507259, 0.324843, 0.451345, -0.368154, 0.255316, -0.073087, 0.203443, -0.418601, -0.193269, -0.028196, -0.196366, -0.248353
-0.265431, 1.210583, -0.815884, 0.011776, 0.680894, -0.481053, 0.021791, 1.057858, -0.067893, -0.176600, 0.783211, 0.106428, -0.020934, 0.603004, -0.306849, 0.339652, -0.555589
-2.280155, -1.954813, -0.007097, -1.439276, 0.367362, -0.241323, 0.169774, 0.132419, -0.222398, 0.009826, 0.025424, -0.036998, -0.092982, -0.062539, 0.012412, 0.059420, 0.109109
-0.229390, -0.002266, -0.743516, 0.318391, 0.356169, -0.550730, 0.355922, 0.734493, 0.718771, 0.490774, 1.074424, 0.073985, -0.620178, 0.624630, -0.127021, -0.418093, -0.598717
-2.691430, -1.665552, 0.234783, -1.897816, 0.390851, -0.286611, 0.222637, 0.070462, -0.263150, -0.045551, 0.038309, -0.033449, -0.046389, -0.136696, 0.036139, 0.087040, 0.032434
-1.793634, 0.039306, -0.273938, 0.528839, 0.154706, -0.093501, -0.565550, 0.005499, -0.037985, -0.009115, -0.159846, 0.312304, -0.183549, -0.076085, 0.380564, -0.024782, 0.057125
-0.467693, 0.075071, -0.515673, 0.243978, 0.060226, 0.155247, -0.055348, 0.159775, -0.095683, -0.023856, -0.236531, -0.047551, -0.081385, -0.030114, -0.069181, -0.037293, 0.109409
0.803525, 0.318514, -0.087628, -0.426152, -0.106885, 0.021329, 0.206256, -0.254388, -0.438336, 0.214808, -0.084864, 0.283655, 0.028633, 0.068839, -0.212405, 0.173674, -0.245614
1.222150, -0.450714, 0.263761, 0.031176, 0.151960, 0.028512, -0.073573, 0.018566, 0.082004, 0.053031, -0.104976, 0.109926, -0.038812, -0.125114, 0.025491, 0.111422, 0.028283
-1.170095, -0.222395, -1.258903, 0.537524, 0.041868, -1.315026, -0.941685, -0.501927, 0.880982, 0.241477, 0.648666, 0.128119, -0.579534, -0.135847, -0.309832, -0.423507, 0.563291
2.052968, 0.426354, 0.180643, -0.326059, 0.072752, 0.188220, 0.024914, -0.112359, 0.189277, -0.098686, 0.102442, 0.125238, -0.019926, -0.268539, -0.184218, 0.050590, -0.103791
-0.084728, -0.033072, -0.863082, -0.083408, -0.172757, -0.058044, 0.196787, -0.481038, 0.624601, 0.427126, -0.099726, 0.179556, -0.192404, 0.116150, -0.256987, 0.084224, 0.179666
1.404601, 0.167267, 0.251194, 0.303077, 1.136570, -0.333335, 0.588485, -0.006954, 0.342211, 0.009926, 0.097392, -0.306129, -0.087561, 0.243829, -0.652366, 0.324084, 0.481741
-1.191139, 0.138529, -0.645498, 0.083160, -0.013093, 0.239092, -1.201064, -0.451324, 0.265262, -0.237366, 0.131009, 0.710644, -0.283318, -0.346882, 0.694693, 0.184410, -0.041198
0.054280, 0.266193, -0.321248, -0.096750, -0.286734, 0.055783, 0.109839, 0.182891, 0.229836, 0.006479, -0.304386, 0.126288, 0.034998, 0.105291, -0.000211, -0.080815, 0.268354
-1.293664, 0.185344, -0.203636, 0.403885, -0.694970, -0.897620, -0.473797, -1.635283, -0.047868, -0.608868, 0.258064, 1.043707, 0.173369, 0.265131, 0.608069, 0.245995, 0.120522
1.013592, -1.706034, 0.261854, 0.238550, -0.070249, -0.077529, -0.528224, -0.031151, -0.329177, 0.140239, 0.062469, 0.432970, 0.149650, 0.072662, 0.034146, -0.093037, 0.503834
1.450730, 0.061105, 0.859583, 0.831959, 0.452026, 0.456402, -0.222426, 0.085419, -1.519800, -0.901936, 0.101470, 0.240986, 0.175388, -0.142359, 0.178576, -0.508064, -0.203073
2.135908, 0.237729, 0.360481, -0.181347, -0.150128, 0.030411, -0.129591, -0.021528, -0.026909, -0.103443, -0.040046, 0.096279, 0.073290, -0.070219, -0.036007, 0.003776, 0.002625
-0.906546, 0.536577, -1.008798, 0.694945, 0.881166, -0.468703, -0.521153, -0.575696, -1.048777, -0.857692, 0.613988, -0.143195, 0.468902, 0.311191, -0.063503, -0.807245, 0.813878
2.221737, 0.173964, 0.396898, -0.110113, -0.030133, 0.017638, -0.096062, -0.025407, 0.064954, -0.122606, -0.009327, 0.074534, 0.037683, -0.029576, -0.058220, 0.031835, 0.001186
0.901976, 0.354716, -0.602797, -0.055620, -0.406883, 0.892234, 0.617486, -0.134166, -0.382556, -0.615549, 0.026010, -0.192084, -0.235294, -0.056288, -0.720955, -0.431472, -0.087404
-0.390237, -0.256742, -0.375593, 0.099753, 0.015912, 0.045470, -0.041982, 0.035285, 0.037218, 0.103724, -0.188777, 0.111313, -0.217221, -0.063363, 0.104483, -0.105000, 0.036692
0.693184, 0.370111, -0.035807, -0.345527, -2.302770, -0.052314, 0.040416, -0.261779, -0.884484, -1.460550, 0.121486, 0.757261, -0.602188, 0.462199, -0.397858, -0.685499, 0.045400
-1.979119, -1.535415, -0.531679, -0.755366, 0.220816, 0.046961, 0.190595, 0.037546, -0.121364, 0.032404, 0.028784, 0.106523, -0.081409, -0.046310, 0.019661, -0.255183, 0.112841
0.456690, 0.219655, -0.901490, -0.655222, -1.908538, 0.587631, 0.713664, 0.544232, -0.023460, -0.835673, 0.046204, 0.118604, 0.342125, 0.822134, -0.882778, -0.266237, 0.217242
-2.776035, -1.269465, 0.214107, -1.956269, 0.314425, -0.321134, 0.177675, 0.027444, -0.192266, -0.072184, -0.038305, -0.039188, -0.000512, -0.195347, 0.062900, 0.016352, 0.067560
-3.260286, 1.312646, -0.646716, 0.720851, -0.520389, 1.030422, 1.048247, -0.275024, 0.042294, 0.530678, 0.679200, 0.412934, -0.421731, 0.152951, -1.242047, -1.254941, -0.438671
0.381776, -0.193595, -0.461902, 0.121854, 0.052814, 0.249355, 0.241466, -0.101321, 0.213451, -0.145160, -0.122588, -0.005205, -0.080211, 0.001257, -0.205122, -0.051188, 0.065135
