-0.083606, -0.028758
2.660109, 2.750653
-0.130354, -0.014532
2.700531, -0.056430
-0.083153, -0.014876
-0.115993, -0.010288
-0.082719, -0.017378
-0.117178, -0.014066
-0.082194, -0.025575
-0.132702, -0.011481
-0.069928, 0.002351
-0.122687, -0.015357
-0.106450, -0.014063
-0.085250, -0.015418
-0.078331, -0.011822
-0.106450, -0.014063
-0.106450, -0.014063
-0.113304, -0.008653
-0.083587, -0.007680
-0.090221, -2.830312
-0.059605, -0.019282
-0.170882, 2.752133
-0.106450, -0.014063
-0.106450, -0.014063
-0.014731, 2.788971
-0.106450, -0.014063
-0.083153, -0.014876
-0.106450, -0.014063
-0.106450, -0.014063
-0.106450, -0.014063
-0.083153, -0.014876
-0.106450, -0.014063
0.038371, -0.011385
-0.106450, -0.014063
-0.111958, -0.015354
-0.144408, -0.018488
-0.081240, -0.010730
2.682945, -0.051060
-0.106450, -0.014063
-0.155998, -0.010668
-0.070279, -2.823983
-0.130354, -0.014532
-0.111351, -0.014339
0.038371, -0.011385
